FRAME,KEY,STATUS
140,Key.enter,DOWN
142,Key.enter,UP
342,Key.right,DOWN
378,Key.space,DOWN
436,Key.space,UP
449,Key.up,DOWN
449,Key.right,UP
469,Key.up,UP
489,Key.right,DOWN
491,Key.space,DOWN
499,Key.space,UP
522,Key.right,UP
808,Key.up,DOWN
816,Key.up,UP
847,Key.space,DOWN
854,Key.space,UP
904,Key.right,DOWN
1050,Key.up,DOWN
1063,Key.right,UP
1066,Key.up,UP
1086,Key.right,DOWN
1102,Key.up,DOWN
1114,Key.up,UP
1114,Key.right,UP
1279,Key.space,DOWN
1286,Key.space,UP
1326,Key.right,DOWN
1335,Key.right,UP
1377,Key.space,DOWN
1383,Key.space,UP
1415,Key.right,DOWN
1424,Key.right,UP
1531,Key.right,DOWN
1683,Key.up,DOWN
1683,Key.right,UP
1696,Key.up,UP
1705,Key.left,DOWN
1730,Key.left,UP
1730,Key.up,DOWN
1730,Key.right,DOWN
1743,Key.up,UP
1746,Key.right,UP
1774,Key.right,DOWN
1807,Key.up,DOWN
1818,Key.right,UP
1824,Key.up,UP
1827,Key.right,DOWN
1839,Key.up,DOWN
1845,Key.right,UP
1854,Key.up,UP
1856,Key.right,DOWN
1867,Key.left,DOWN
1867,Key.right,UP
1912,Key.up,DOWN
1920,Key.left,UP
1929,Key.right,DOWN
1930,Key.up,UP
1965,Key.left,DOWN
1965,Key.right,UP
2041,Key.left,UP
2046,Key.right,DOWN
2057,Key.up,DOWN
2065,Key.space,DOWN
2073,Key.space,UP
2087,Key.right,UP
2089,Key.up,UP
2097,Key.up,DOWN
2097,Key.right,DOWN
2103,Key.right,UP
2123,Key.up,UP
2133,Key.up,DOWN
2139,Key.left,DOWN
2168,Key.up,UP
2181,Key.left,UP
2190,Key.left,DOWN
2197,Key.up,DOWN
2201,Key.left,UP
2209,Key.right,DOWN
2218,Key.up,UP
2218,Key.right,UP
2227,Key.right,DOWN
2284,Key.up,DOWN
2303,Key.up,UP
2403,Key.up,DOWN
2422,Key.up,UP
2444,Key.up,DOWN
2493,Key.right,UP
2497,Key.up,UP
2509,Key.right,DOWN
2514,Key.up,DOWN
2541,Key.up,UP
2548,Key.up,DOWN
2581,Key.up,UP
2590,Key.up,DOWN
2599,Key.up,UP
2605,Key.right,UP
2625,Key.right,DOWN
2679,Key.up,DOWN
2711,Key.up,UP
2727,Key.up,DOWN
2728,Key.space,DOWN
2730,Key.up,UP
2732,Key.space,UP
2743,Key.right,UP
2745,Key.left,DOWN
2775,Key.up,DOWN
2816,Key.up,UP
2825,Key.left,UP
2839,Key.left,DOWN
2839,Key.up,DOWN
2873,Key.up,UP
2878,Key.left,UP
2885,Key.down,DOWN
2911,Key.down,UP
2939,Key.right,DOWN
3008,Key.up,DOWN
3030,Key.up,UP
3037,Key.up,DOWN
3060,Key.up,UP
3072,Key.up,DOWN
3074,Key.right,UP
3103,Key.up,UP
3130,Key.up,DOWN
3135,Key.left,DOWN
3157,Key.up,UP
3205,Key.right,DOWN
3206,Key.left,UP
3333,Key.right,UP
3529,Key.right,DOWN
3594,Key.up,DOWN
3594,Key.right,UP
3613,Key.up,UP
3622,Key.right,DOWN
3653,Key.right,UP
3665,Key.right,DOWN
3682,Key.up,DOWN
3692,Key.up,UP
3692,Key.right,UP
3736,Key.left,DOWN
3776,Key.up,DOWN
3781,Key.left,UP
3787,Key.right,DOWN
3789,Key.up,UP
3832,Key.up,DOWN
3856,Key.up,UP
3891,Key.up,DOWN
3906,Key.up,UP
3932,Key.up,DOWN
3957,Key.up,UP
3981,Key.up,DOWN
4003,Key.up,UP
4025,Key.up,DOWN
4034,Key.up,UP
4058,Key.up,DOWN
4065,Key.up,UP
4080,Key.right,UP
4097,Key.up,DOWN
4100,Key.right,DOWN
4110,Key.up,UP
4110,Key.right,UP
4136,Key.right,DOWN
4158,Key.up,DOWN
4217,Key.up,UP
4238,Key.up,DOWN
4256,Key.up,UP
4263,Key.up,DOWN
4273,Key.up,UP
4298,Key.right,UP
4560,Key.right,DOWN
4572,Key.right,UP
4769,Key.right,DOWN
4778,Key.right,UP
4795,Key.left,DOWN
4803,Key.left,UP
4831,Key.space,DOWN
4839,Key.space,UP
4983,Key.up,DOWN
4990,Key.up,UP
5196,Key.right,DOWN
5232,Key.right,UP
5252,Key.left,DOWN
5267,Key.left,UP
5561,Key.right,DOWN
5646,Key.up,DOWN
5659,Key.up,UP
5662,Key.right,UP
5711,Key.left,DOWN
5725,Key.left,UP
5738,Key.right,DOWN
5748,Key.right,UP
5802,Key.up,DOWN
5834,Key.up,UP
5838,Key.left,DOWN
5927,Key.up,DOWN
5934,Key.left,UP
5943,Key.up,UP
5948,Key.left,DOWN
5952,Key.up,DOWN
5966,Key.left,UP
5966,Key.up,UP
5973,Key.right,DOWN
5999,Key.up,DOWN
6006,Key.right,UP
6013,Key.up,UP
6019,Key.right,DOWN
6034,Key.up,DOWN
6037,Key.right,UP
6055,Key.right,DOWN
6056,Key.up,UP
6063,Key.up,DOWN
6084,Key.up,UP
6108,Key.up,DOWN
6128,Key.up,UP
6149,Key.up,DOWN
6162,Key.up,UP
6215,Key.right,UP
6222,Key.up,DOWN
6226,Key.right,DOWN
6245,Key.right,UP
6253,Key.up,UP
6259,Key.left,DOWN
6267,Key.up,DOWN
6271,Key.left,UP
6292,Key.up,UP
6315,Key.left,DOWN
6321,Key.up,DOWN
6326,Key.left,UP
6347,Key.up,UP
6358,Key.left,DOWN
6372,Key.up,DOWN
6375,Key.left,UP
6393,Key.up,UP
6400,Key.right,DOWN
6421,Key.up,DOWN
6426,Key.right,UP
6430,Key.left,DOWN
6433,Key.up,UP
6444,Key.left,UP
6456,Key.left,DOWN
6468,Key.left,UP
6470,Key.up,DOWN
6491,Key.up,UP
6499,Key.up,DOWN
6519,Key.up,UP
6525,Key.up,DOWN
6537,Key.up,UP
6558,Key.right,DOWN
6567,Key.up,DOWN
6572,Key.right,UP
6585,Key.up,UP
6597,Key.up,DOWN
6606,Key.left,DOWN
6609,Key.up,UP
6616,Key.left,UP
6625,Key.left,DOWN
6638,Key.left,UP
6654,Key.media_volume_down,DOWN
6661,Key.media_volume_down,UP
6682,Key.media_volume_down,DOWN
6686,Key.media_volume_down,UP
6702,Key.left,DOWN
6708,Key.up,DOWN
6712,Key.left,UP
6730,Key.up,UP
6738,Key.up,DOWN
6747,Key.right,DOWN
6748,Key.up,UP
6759,Key.right,UP
6772,Key.right,DOWN
6780,Key.up,DOWN
6782,Key.right,UP
6789,Key.right,DOWN
6792,Key.up,UP
6810,Key.up,DOWN
6833,Key.up,UP
6851,Key.up,DOWN
6867,Key.up,UP
6930,Key.up,DOWN
6934,Key.right,UP
6941,Key.left,DOWN
6945,Key.up,UP
6973,Key.left,UP
6982,Key.up,DOWN
6982,Key.right,DOWN
6994,Key.up,UP
7011,Key.up,DOWN
7013,Key.right,UP
7021,Key.up,UP
7051,Key.up,DOWN
7058,Key.up,UP
7068,Key.up,DOWN
7077,Key.up,UP
7081,Key.left,DOWN
7099,Key.left,UP
7138,Key.up,DOWN
7155,Key.left,DOWN
7157,Key.up,UP
7184,Key.left,UP
7195,Key.right,DOWN
7291,Key.up,DOWN
7297,Key.right,UP
7310,Key.up,UP
7322,Key.left,DOWN
7330,Key.up,DOWN
7351,Key.left,UP
7351,Key.up,UP
7369,Key.right,DOWN
7429,Key.right,UP
7433,Key.left,DOWN
7459,Key.left,UP
7463,Key.right,DOWN
7479,Key.up,DOWN
7486,Key.right,UP
7491,Key.up,UP
7518,Key.left,DOWN
7530,Key.left,UP
7537,Key.right,DOWN
7586,Key.right,UP
7594,Key.left,DOWN
7594,Key.up,DOWN
7644,Key.up,UP
7652,Key.left,UP
7660,Key.right,DOWN
7679,Key.up,DOWN
7706,Key.up,UP
7717,Key.right,UP
7734,Key.right,DOWN
7748,Key.up,DOWN
7754,Key.right,UP
7775,Key.up,UP
7785,Key.up,DOWN
7815,Key.up,UP
7825,Key.up,DOWN
7849,Key.left,DOWN
7849,Key.up,UP
7875,Key.up,DOWN
7878,Key.left,UP
7904,Key.up,UP
7913,Key.right,DOWN
7945,Key.up,DOWN
7948,Key.right,UP
7962,Key.up,UP
7971,Key.up,DOWN
7987,Key.up,UP
7999,Key.right,DOWN
8009,Key.up,DOWN
8013,Key.right,UP
8017,Key.up,UP
8027,Key.left,DOWN
8037,Key.left,UP
8048,Key.right,DOWN
8064,Key.up,DOWN
8066,Key.right,UP
8073,Key.left,DOWN
8088,Key.up,UP
8104,Key.left,UP
8110,Key.up,DOWN
8135,Key.up,UP
8140,Key.left,DOWN
8147,Key.up,DOWN
8150,Key.left,UP
8168,Key.up,UP
8175,Key.right,DOWN
8205,Key.up,DOWN
8207,Key.right,UP
8214,Key.up,UP
8267,Key.right,DOWN
8273,Key.up,DOWN
8280,Key.right,UP
8297,Key.left,DOWN
8298,Key.up,UP
8309,Key.left,UP
8325,Key.up,DOWN
8333,Key.right,DOWN
8351,Key.up,UP
8351,Key.right,UP
8360,Key.right,DOWN
8368,Key.up,DOWN
8408,Key.up,UP
8443,Key.up,DOWN
8469,Key.up,UP
8500,Key.up,DOWN
