frame,x_prev,y_prev,x_d,y_d,x_cur,y_cur,theta_prev,theta_d,theta_cur
325,176.09480941753398,437.97483659914553,-0.23069000073753185,0.01984054017879916,175.86411941679646,437.9946771393243,320.81282469170213,-0.009599456796599643,320.80322523490554
330,175.86411941679646,437.9946771393243,-0.232722255980608,0.3359724714038336,175.63139716081585,438.33064961072813,320.80322523490554,0.0018956187687604487,320.8051208536743
335,175.63139716081585,438.33064961072813,-0.3043461025287305,0.1047835176714389,175.3270510582871,438.43543312839955,320.8051208536743,0.010537838188272773,320.81565869186255
340,175.3270510582871,438.43543312839955,-0.24878149522242923,0.047789829381870236,175.07826956306468,438.48322295778144,320.81565869186255,0.011929724232251214,320.8275884160948
345,175.07826956306468,438.48322295778144,-0.04901816113369106,0.215877802800607,175.029251401931,438.69910076058204,320.8275884160948,0.04717898933748717,320.8747674054323
350,175.029251401931,438.69910076058204,-0.30972307048972175,0.24842580626565777,174.71952833144127,438.94752656684767,320.8747674054323,-0.03831818808009011,320.8364492173522
355,174.71952833144127,438.94752656684767,-0.16417010773927493,0.13605668011237118,174.555358223702,439.08358324696,320.8364492173522,0.008807691604827382,320.845256908957
360,174.555358223702,439.08358324696,-0.49296349172324794,0.19446996438141095,174.06239473197874,439.27805321134144,320.845256908957,0.0562266843252311,320.90148359328225
365,174.06239473197874,439.27805321134144,-0.18985850841807994,0.2846466186393156,173.87253622356067,439.5626998299808,320.90148359328225,-0.012486705331722794,320.88899688795055
370,173.87253622356067,439.5626998299808,-0.3194778648274678,0.07213268162719472,173.5530583587332,439.63483251160795,320.88899688795055,0.024291849693588538,320.91328873764417
375,173.5530583587332,439.63483251160795,0.0,0.03619334276557806,173.5530583587332,439.6710258543735,320.91328873764417,0.00015633263777747075,320.91344507028197
380,173.5530583587332,439.6710258543735,-0.27341069887149005,0.45978356375075047,173.27964765986172,440.1308094181243,320.91344507028197,-0.21664981015730847,320.69679526012465
385,173.27964765986172,440.1308094181243,-0.3802078450090105,0.31744816648497043,172.8994398148527,440.4482575846092,320.69679526012465,-2.9347731148069998,317.76202214531764
390,172.8994398148527,440.4482575846092,0.03923001576099061,0.3516357034819968,172.9386698306137,440.7998932880912,317.76202214531764,-6.477519796494752,311.2845023488229
395,172.9386698306137,440.7998932880912,-0.2084668958617366,0.5402808366683256,172.73020293475196,441.3401741247595,311.2845023488229,-3.2199521948378713,308.06455015398507
400,172.73020293475196,441.3401741247595,-0.30911507503047675,-0.11993266048402858,172.42108785972147,441.2202414642755,308.06455015398507,0.0103061873989031,308.07485634138396
405,172.42108785972147,441.2202414642755,-0.1922079949559904,0.31409624472853315,172.22887986476547,441.53433770900403,308.07485634138396,0.04293794124236934,308.11779428262633
410,172.22887986476547,441.53433770900403,0.16193329608385643,-0.14486893679359644,172.39081316084932,441.3894687722104,308.11779428262633,0.008560248909006753,308.12635453153536
415,172.39081316084932,441.3894687722104,-0.09300799644901141,0.15837993748154122,172.2978051644003,441.54784870969195,308.12635453153536,0.03456811536963673,308.16092264690496
420,172.2978051644003,441.54784870969195,-0.23409779549188306,0.3961067846413344,172.0637073689084,441.9439554943333,308.16092264690496,0.06778865043783233,308.2287112973428
425,172.0637073689084,441.9439554943333,-0.03106744965958838,-0.012318792323120456,172.03263991924882,441.93163670201017,308.2287112973428,-0.0024037778667161643,308.22630751947605
430,172.03263991924882,441.93163670201017,-0.6140202696465267,0.4341392373103208,171.4186196496023,442.3657759393205,308.22630751947605,0.20765537120927088,308.43396289068534
435,171.4186196496023,442.3657759393205,0.11539312580688987,-0.014129257254630018,171.5340127754092,442.35164668206585,308.43396289068534,-0.00305669196446057,308.4309061987209
440,171.5340127754092,442.35164668206585,-0.5267234728589525,0.6770771208718149,171.00728930255025,443.0287238029377,308.4309061987209,0.41357133998371315,308.8444775387046
445,171.00728930255025,443.0287238029377,-0.2335017246484255,0.19634018637603276,170.77378757790183,443.2250639893137,308.8444775387046,0.7684736346511348,309.6129511733557
450,170.77378757790183,443.2250639893137,-1.0081359512517547,0.6544052105810011,169.76565162665008,443.8794691998947,309.6129511733557,2.272250993082219,311.8852021664379
455,169.76565162665008,443.8794691998947,-1.089631485848549,0.624270606717207,168.67602014080154,444.5037398066119,311.8852021664379,1.8747066219273447,313.75990878836524
460,168.67602014080154,444.5037398066119,-0.7303252493412581,0.548778548712676,167.94569489146028,445.0525183553246,313.75990878836524,2.6983682525626707,316.4582770409279
465,167.94569489146028,445.0525183553246,1.0469611165281916,-1.4598942975196916,168.99265600798847,443.5926240578049,316.4582770409279,1.8484704877990799,318.306747528727
470,168.99265600798847,443.5926240578049,-0.943872853784805,0.12891505246100282,168.04878315420368,443.72153911026595,318.306747528727,2.787625297536707,321.0943728262637
475,168.04878315420368,443.72153911026595,-0.1664705311510114,0.18400232587209978,167.88231262305266,443.90554143613804,321.0943728262637,3.3597916181646448,324.45416444442833
480,167.88231262305266,443.90554143613804,-1.3892894638268292,-1.0291880928842645,166.49302315922583,442.87635334325375,324.45416444442833,5.4579925171235315,329.9121569615519
485,166.49302315922583,442.87635334325375,0.1725704600667875,1.263356208826676,166.66559361929262,444.13970955208043,329.9121569615519,3.772849181920776,333.68500614347266
490,166.66559361929262,444.13970955208043,-0.7273831345221042,1.1022451481454887,165.9382104847705,445.2419547002259,333.68500614347266,6.845671276195147,340.5306774196678
495,165.9382104847705,445.2419547002259,-0.08027625928113073,0.22935330772227858,165.85793422548937,445.4713080079482,340.5306774196678,4.401815180733253,344.9324926004011
500,165.85793422548937,445.4713080079482,-0.681736576354722,0.16673346858729943,165.17619764913465,445.63804147653553,344.9324926004011,5.937352688413958,350.86984528881504
505,165.17619764913465,445.63804147653553,0.238474949715567,-0.09027140154632751,165.41467259885022,445.5477700749892,350.86984528881504,0.280860219232659,351.1507055080477
510,165.41467259885022,445.5477700749892,-0.3269104846047837,0.4103348373843265,165.08776211424544,445.9581049123735,351.1507055080477,0.07899644274620081,351.22970195079387
515,165.08776211424544,445.9581049123735,-0.17987242068443762,0.010988100276936974,164.907889693561,445.9690930126505,351.22970195079387,0.01803162914657352,351.2477335799404
520,164.907889693561,445.9690930126505,-0.45519600477866273,0.25353638565039016,164.45269368878235,446.22262939830085,351.2477335799404,0.07876527962885685,351.32649885956926
525,164.45269368878235,446.22262939830085,-0.02350004798810107,0.452360786068028,164.42919364079424,446.6749901843689,351.32649885956926,0.02868149000719652,351.3551803495765
530,164.42919364079424,446.6749901843689,-0.18812605732849558,0.11604664152349962,164.24106758346574,446.7910368258924,351.3551803495765,-0.0016269453867986932,351.35355340418965
535,164.24106758346574,446.7910368258924,-0.1608659576551419,0.25627310445955054,164.0802016258106,447.0473099303519,351.35355340418965,0.015747019371372552,351.369300423561
540,164.0802016258106,447.0473099303519,0.08443033727224175,0.3700247197207067,164.16463196308283,447.41733465007263,351.369300423561,-0.11576127316011826,351.2535391504009
545,164.16463196308283,447.41733465007263,-0.16758073636405152,0.15156277540536398,163.99705122671878,447.568897425478,351.2535391504009,-0.015981059849995347,351.2375580905509
550,163.99705122671878,447.568897425478,-0.19280098455256495,0.23116329494004215,163.8042502421662,447.800060720418,351.2375580905509,0.012084388744196168,351.2496424792951
555,163.8042502421662,447.800060720418,-0.31844806286245725,0.529260529531795,163.48580217930376,448.32932124994977,351.2496424792951,-0.4839786491936156,350.7656638301015
560,163.48580217930376,448.32932124994977,0.12805452898920922,0.8444779862187822,163.61385670829296,449.1737992361686,350.7656638301015,-7.683263466474242,343.0824003636273
565,163.61385670829296,449.1737992361686,0.3536528897020625,0.7181085319315776,163.96750959799502,449.89190776810017,343.0824003636273,-5.625649824132485,337.4567505394948
570,163.96750959799502,449.89190776810017,-2.469215682357244,4.625696020289321,161.4982939156378,454.51760378838947,337.4567505394948,-7.473285695067954,329.98346484442686
575,161.4982939156378,454.51760378838947,-0.3712029174206034,1.036664674161666,161.1270909982172,455.55426846255114,329.98346484442686,-5.6013819853779685,324.3820828590489
580,161.1270909982172,455.55426846255114,-0.45209113301012205,1.3930390902023908,160.67499986520707,456.9473075527535,324.3820828590489,-8.433130273493134,315.9489525855558
585,160.67499986520707,456.9473075527535,-0.25117954719019353,2.8073743007999967,160.42382031801688,459.7546818535535,315.9489525855558,-5.475735672598766,310.473216912957
590,160.42382031801688,459.7546818535535,2.3942426433879382,22.52819407557672,162.81806296140482,482.2828759291302,310.473216912957,-1.0679070984554289,309.4053098145016
595,162.81806296140482,482.2828759291302,7.940299926765848,-9.338679825619348,170.75836288817067,472.9441961035109,309.4053098145016,-5.817195655516218,303.5881141589854
600,170.75836288817067,472.9441961035109,-10.052050985600609,19.450170674001647,160.70631190257006,492.3943667775125,303.5881141589854,0.8977034126191138,304.4858175716045
605,160.70631190257006,492.3943667775125,1.987482454532666,3.0581318755682587,162.69379435710272,495.4524986530808,304.4858175716045,-6.430298533542943,298.05551903806156
610,162.69379435710272,495.4524986530808,-1.0613704721280275,3.612180750020892,161.63242388497468,499.0646794031017,298.05551903806156,-2.910748905466952,295.1447701325946
615,161.63242388497468,499.0646794031017,0.17660642542013696,-0.09307726012901484,161.80903031039483,498.9716021429727,295.1447701325946,-0.0013926583998517433,295.1433774741947
620,161.80903031039483,498.9716021429727,-0.11966284963184738,0.25525910142817193,161.68936746076298,499.2268612444009,295.1433774741947,0.000539858264766781,295.14391733245947
625,161.68936746076298,499.2268612444009,0.10250727809051123,-0.12783621701488676,161.7918747388535,499.099025027386,295.14391733245947,-0.024425081460190012,295.11949225099926
630,161.7918747388535,499.099025027386,-0.16139404663196114,0.27887920907020025,161.63048069222154,499.37790423645623,295.11949225099926,0.208914578231715,295.32840682923097
635,161.63048069222154,499.37790423645623,0.2472348581209094,-0.027169638603825846,161.87771555034246,499.3507345978524,295.32840682923097,-0.046677714922553834,295.2817291143084
640,161.87771555034246,499.3507345978524,1.126798438724136,-0.11486507566024229,163.0045139890666,499.23586952219216,295.2817291143084,0.17901658070081033,295.4607456950092
645,163.0045139890666,499.23586952219216,-1.535398990874064,5.5198015465035475,161.46911499819254,504.75567106869573,295.4607456950092,-0.7512741064938725,294.7094715885153
650,161.46911499819254,504.75567106869573,0.6188308178256317,6.133829444115457,162.08794581601816,510.8895005128112,294.70947158851527,-2.2163335580612795,292.493138030454
655,162.08794581601816,510.8895005128112,1.092089919496937,1.6084613839765363,163.1800357355151,512.4979618967877,292.493138030454,-4.933466120277222,287.5596719101768
660,163.1800357355151,512.4979618967877,0.8251767571579197,2.6113847270523736,164.00521249267302,515.1093466238401,287.5596719101768,-2.86620870568687,284.69346320448994
665,164.00521249267302,515.1093466238401,0.16457923956557505,0.40993226967145197,164.1697917322386,515.5192788935116,284.69346320448994,0.052367759728262395,284.7458309642182
670,164.1697917322386,515.5192788935116,0.0,-0.044635942261790344,164.1697917322386,515.4746429512497,284.7458309642182,0.095927049488483,284.8417580137067
675,164.1697917322386,515.4746429512497,0.10942890423694879,0.13161307885748913,164.27922063647554,515.6062560301073,284.8417580137067,0.013370025769164106,284.85512803947586
680,164.27922063647554,515.6062560301073,-0.10227342511986381,0.23201231418509372,164.17694721135567,515.8382683442924,284.85512803947586,0.009093229682624528,284.86422126915846
685,164.17694721135567,515.8382683442924,-0.11064230314113958,0.31906729284050145,164.06630490821453,516.1573356371329,284.86422126915846,0.12641167777569756,284.99063294693417
690,164.06630490821453,516.1573356371329,0.5271368306960954,0.19130051327750364,164.59344173891063,516.3486361504104,284.99063294693417,0.12990251835664865,285.1205354652908
695,164.59344173891063,516.3486361504104,-0.23040532296591443,0.190632251077195,164.36303641594472,516.5392684014876,285.1205354652908,0.02479992758007387,285.1453353928709
700,164.36303641594472,516.5392684014876,0.1602563769062364,0.27665588440486566,164.52329279285095,516.8159242858924,285.1453353928709,0.02004163944016756,285.1653770323111
705,164.52329279285095,516.8159242858924,0.034496903048643474,-0.12245072852474001,164.5577896958996,516.6934735573676,285.1653770323111,-0.09984700204451709,285.0655300302666
710,164.5577896958996,516.6934735573676,-0.02458857688448434,0.35098732416303574,164.5332011190151,517.0444608815307,285.0655300302666,0.043869717165812436,285.1093997474324
715,164.5332011190151,517.0444608815307,0.38878902198308846,0.3074546606873874,164.9219901409982,517.3519155422181,285.1093997474324,0.01335626764011709,285.1227560150725
720,164.9219901409982,517.3519155422181,0.3347694214172196,0.7868436790524111,165.2567595624154,518.1387592212704,285.1227560150725,-0.03032527790062247,285.0924307371719
725,165.2567595624154,518.1387592212704,0.41052896112527093,0.7141281584093204,165.66728852354066,518.8528873796797,285.0924307371719,0.22911363498302903,285.32154437215496
730,165.66728852354066,518.8528873796797,1.5294388490701,0.9929754138238054,167.19672737261075,519.8458627935036,285.32154437215496,0.3517804221193495,285.6733247942743
735,167.19672737261075,519.8458627935036,0.04469576452354722,0.26918369244415374,167.2414231371343,520.1150464859477,285.6733247942743,-0.0018254783690904025,285.67149931590524
740,167.2414231371343,520.1150464859477,0.6708416816931635,0.5598791102895957,167.91226481882745,520.6749255962372,285.67149931590524,0.13824858182298813,285.80974789772824
745,167.91226481882745,520.6749255962372,0.3088665301376148,0.0,168.22113134896506,520.6749255962372,285.80974789772824,0.01613497828159827,285.8258828760098
750,168.22113134896506,520.6749255962372,0.2823326598597625,0.8420221419839835,168.50346400882484,521.5169477382212,285.8258828760098,0.1939314925215798,286.0198143685314
755,168.50346400882484,521.5169477382212,-0.0193477331382008,0.14585503491512503,168.48411627568663,521.6628027731364,286.0198143685314,0.04269539666136334,286.0625097651928
760,168.48411627568663,521.6628027731364,0.040127904697969105,0.011753077884609758,168.5242441803846,521.674555851021,286.0625097651928,0.04844361788417536,286.11095338307695
765,168.5242441803846,521.674555851021,-0.09690514160157611,0.06966630209064188,168.42733903878303,521.7442221531117,286.11095338307695,-0.017493439673156384,286.0934599434038
770,168.42733903878303,521.7442221531117,-0.07611523293571044,0.8179844619346841,168.35122380584733,522.5622066150463,286.0934599434038,-0.2822223623810375,285.81123758102274
775,168.35122380584733,522.5622066150463,-0.11593169986816948,0.07407640365359125,168.23529210597917,522.6362830186999,285.81123758102274,-0.025250621723850678,285.7859869592989
780,168.23529210597917,522.6362830186999,0.1072163313426745,0.3685671507973023,168.34250843732184,523.0048501694972,285.7859869592989,0.2696006972130077,286.0555876565119
785,168.34250843732184,523.0048501694972,0.29053635673574846,0.265442254919303,168.63304479405758,523.2702924244165,286.0555876565119,0.09069281198112626,286.146280468493
790,168.63304479405758,523.2702924244165,-0.5432809205741124,0.7511354762824369,168.08976387348346,524.021427900699,286.146280468493,0.32356955686670713,286.4698500253597
795,168.08976387348346,524.021427900699,-0.36697649175198827,0.12420452673661102,167.72278738173148,524.1456324274357,286.4698500253597,0.012765416557207379,286.4826154419169
800,167.72278738173148,524.1456324274357,0.36247988695406286,0.1720194406294337,168.08526726868556,524.3176518680651,286.4826154419169,0.1297451877527016,286.6123606296696
805,168.08526726868556,524.3176518680651,0.8182746195967545,-0.0789756464832663,168.90354188828232,524.2386762215818,286.6123606296696,-0.022007764830781405,286.5903528648388
810,168.90354188828232,524.2386762215818,0.97185778265233,-0.40150551343185703,169.87539967093466,523.83717070815,286.5903528648388,0.11120083419121972,286.70155369903
815,169.87539967093466,523.83717070815,0.6088751498788071,0.49638028162167147,170.48427482081345,524.3335509897717,286.70155369903,0.07924806919404416,286.780801768224
820,170.48427482081345,524.3335509897717,1.3524641564030475,1.2259746768591815,171.8367389772165,525.5595256666309,286.780801768224,0.13178574035373505,286.91258750857776
825,171.8367389772165,525.5595256666309,0.41574101588252543,0.5658936501849572,172.25247999309903,526.1254193168159,286.91258750857776,0.17223516807381423,287.0848226766516
830,172.25247999309903,526.1254193168159,1.0161312318294022,0.5606401471476918,173.26861122492843,526.6860594639635,287.0848226766516,0.0685189433847583,287.1533416200363
835,173.26861122492843,526.6860594639635,0.047219721256592795,-0.32317654604270346,173.31583094618503,526.3628829179207,287.1533416200363,0.018662918678696898,287.172004538715
840,173.31583094618503,526.3628829179207,3.3180622631591796,-2.946359367278893,176.63389320934422,523.4165235506418,287.172004538715,-0.910495998906969,286.261508539808
845,176.63389320934422,523.4165235506418,0.058965827880329474,0.06528590811767176,176.69285903722457,523.4818094587595,286.261508539808,-0.05272270524858127,286.2087858345594
850,176.69285903722457,523.4818094587595,0.23716050521456,0.7891802572355051,176.9300195424391,524.270989715995,286.2087858345594,0.0496105220998988,286.2583963566593
855,176.9300195424391,524.270989715995,-0.2994562146378456,0.3798046138726975,176.63056332780127,524.6507943298677,286.2583963566593,0.10627594079241152,286.3646722974517
860,176.63056332780127,524.6507943298677,0.10581486298849663,-0.7807716341665334,176.73637819078976,523.8700226957012,286.3646722974517,-0.12145195456736257,286.24322034288434
865,176.73637819078976,523.8700226957012,-0.02456777507025573,-0.44263544116172104,176.7118104157195,523.4273872545394,286.24322034288434,-0.040530641640050546,286.2026897012443
870,176.7118104157195,523.4273872545394,-0.7303948405179626,0.2829192355238681,175.98141557520154,523.7103064900633,286.2026897012443,0.20634878699168777,286.409038488236
875,175.98141557520154,523.7103064900633,0.13788296782132292,-0.01996087729328211,176.11929854302286,523.69034561277,286.409038488236,0.025787479233444113,286.4348259674694
880,176.11929854302286,523.69034561277,0.922174521782628,-0.5517368924741916,177.0414730648055,523.1386087202958,286.4348259674694,-0.3600899529855836,286.07473601448385
885,177.0414730648055,523.1386087202958,0.6058494169453984,-0.5691120475270346,177.6473224817509,522.5694966727688,286.07473601448385,0.06251551994044198,286.1372515344243
890,177.6473224817509,522.5694966727688,0.522349590055464,0.161210846603478,178.16967207180636,522.7307075193722,286.1372515344243,0.07780929486344157,286.2150608292877
