FRAME,KEY,STATUS
5290,Key.left,DOWN
5296,Key.left,UP
5300,'s',DOWN
5309,'s',UP
5320,'s',DOWN
5327,'s',UP
5333,'d',DOWN
5343,'d',UP
5352,'d',DOWN
5360,'d',UP
5362,Key.right,DOWN
5373,Key.right,UP
5385,'d',DOWN
5396,'d',UP
5409,Key.right,DOWN
5427,'d',DOWN
5461,Key.right,UP
5461,'d',UP
5468,Key.right,DOWN
5470,'d',DOWN
5511,Key.right,UP
5515,'d',UP
5521,Key.right,DOWN
5521,'d',DOWN
5545,'d',UP
5552,'d',DOWN
5577,Key.right,UP
5578,'d',UP
5582,Key.right,DOWN
5588,'d',DOWN
5634,'d',UP
5642,'d',DOWN
5667,'d',UP
5672,'d',DOWN
5686,'s',DOWN
5688,'d',UP
5696,'d',DOWN
5699,'s',UP
5724,'d',UP
5726,Key.right,UP
5742,Key.right,DOWN
5744,'d',DOWN
5756,Key.left,DOWN
5760,'d',UP
5763,Key.left,UP
5763,Key.right,UP
5763,'s',DOWN
5764,Key.left,DOWN
5767,'s',UP
5769,Key.left,UP
5769,'d',DOWN
5773,Key.left,DOWN
5773,Key.right,DOWN
5773,'s',DOWN
5776,Key.left,UP
5776,'d',UP
5779,Key.left,DOWN
5779,'d',DOWN
5782,'s',UP
5783,Key.left,UP
5788,Key.left,DOWN
5788,'s',DOWN
5789,'d',UP
5796,Key.left,UP
5796,Key.right,UP
5796,'d',DOWN
5798,'s',UP
5805,'d',UP
6210,Key.right,DOWN
6254,'d',DOWN
6306,Key.right,UP
6306,'d',UP
6318,Key.left,DOWN
6345,Key.left,UP
6372,Key.right,DOWN
6391,'d',DOWN
6425,'d',UP
6432,Key.right,UP
6440,Key.right,DOWN
6471,'d',DOWN
6503,'d',UP
6506,Key.right,UP
6513,Key.right,DOWN
6538,'d',DOWN
6562,Key.right,UP
6564,'d',UP
6605,Key.left,DOWN
6616,Key.left,UP
6665,'d',DOWN
6675,Key.right,DOWN
6689,'d',UP
6692,Key.right,UP
6734,Key.right,DOWN
6752,'d',DOWN
6766,'d',UP
6767,Key.right,UP
6801,Key.right,DOWN
6844,Key.right,UP
6858,Key.right,DOWN
6879,'d',DOWN
6886,Key.right,UP
6890,'d',UP
6934,Key.left,DOWN
6977,Key.left,UP
6988,Key.right,DOWN
6996,'d',DOWN
7018,Key.right,UP
7020,'d',UP
7029,Key.left,DOWN
7046,Key.left,UP
7051,Key.right,DOWN
7126,'d',DOWN
7153,Key.right,UP
7153,'d',UP
7173,Key.right,DOWN
7186,'d',DOWN
7197,Key.right,UP
7199,'d',UP
7215,Key.right,DOWN
7226,'d',DOWN
7257,Key.right,UP
7258,'d',UP
7276,Key.right,DOWN
7322,'d',DOWN
7348,Key.right,UP
7352,'d',UP
7385,'d',DOWN
7389,Key.right,DOWN
7395,'d',UP
7397,Key.right,UP
7415,Key.right,DOWN
7442,'d',DOWN
7478,Key.right,UP
7481,'d',UP
7497,Key.right,DOWN
7530,'d',DOWN
7544,Key.right,UP
7547,'d',UP
7557,Key.right,DOWN
7577,'d',DOWN
7610,'d',UP
7651,'d',DOWN
7699,'d',UP
7703,Key.right,UP
7727,'d',DOWN
7730,Key.right,DOWN
7763,'d',UP
7785,'d',DOWN
7820,'d',UP
7831,'d',DOWN
7873,'d',UP
7883,'d',DOWN
7892,Key.right,UP
7893,'d',UP
7914,Key.right,DOWN
7941,'d',DOWN
7995,'d',UP
8001,'d',DOWN
8010,'d',UP
8014,'d',DOWN
8052,'d',UP
8055,Key.right,UP
8076,Key.right,DOWN
8077,'d',DOWN
8113,'d',UP
8121,Key.right,UP
9092,Key.right,DOWN
9175,Key.right,UP
9454,Key.right,DOWN
9485,Key.right,UP
9500,'d',DOWN
9507,'d',UP
9520,Key.left,DOWN
9552,Key.left,UP
9555,Key.right,DOWN
9575,'d',DOWN
9587,Key.right,UP
9590,'d',UP
9618,Key.right,DOWN
9628,Key.right,UP
9646,Key.right,DOWN
9655,Key.right,UP
9657,'s',DOWN
9672,'s',UP
9678,Key.left,DOWN
9684,'s',DOWN
9685,'d',DOWN
9688,Key.left,UP
9688,'s',UP
9697,'d',UP
9715,Key.left,DOWN
9725,'d',DOWN
9734,'d',UP
9736,Key.left,UP
9753,Key.left,DOWN
9759,'d',DOWN
9763,Key.left,UP
9768,'d',UP
9777,Key.right,DOWN
9816,'d',DOWN
9820,Key.right,UP
9835,'d',UP
9842,Key.right,DOWN
9874,'d',DOWN
9876,Key.right,UP
9887,'d',UP
9895,Key.right,DOWN
9908,Key.right,UP
9908,'d',DOWN
9917,'d',UP
9951,Key.left,DOWN
9974,Key.left,UP
10060,Key.right,DOWN
10107,'d',DOWN
10141,Key.right,UP
10141,'d',UP
10156,Key.right,DOWN
10156,'d',DOWN
10183,Key.right,UP
10185,'d',UP
10190,Key.left,DOWN
10215,Key.left,UP
10228,Key.right,DOWN
10241,'d',DOWN
10259,Key.right,UP
10265,'d',UP
10295,Key.right,DOWN
10399,Key.right,UP
10401,Key.left,DOWN
10459,Key.left,UP
10492,Key.right,DOWN
10511,Key.right,UP
10526,'d',DOWN
10541,Key.right,DOWN
10541,'d',UP
10556,Key.right,UP
10572,Key.left,DOWN
10579,'d',DOWN
10590,Key.left,UP
10590,'d',UP
10604,Key.left,DOWN
10629,Key.left,UP
10630,'d',DOWN
10643,'d',UP
10649,'d',DOWN
10653,'d',UP
10666,Key.left,DOWN
10679,Key.left,UP
10683,Key.right,DOWN
10711,Key.right,UP
10712,Key.left,DOWN
10766,Key.left,UP
10766,Key.right,DOWN
10795,Key.left,DOWN
10802,'d',DOWN
10812,'s',DOWN
10814,'d',UP
10819,'s',UP
10832,'s',DOWN
10834,'d',DOWN
10837,'s',UP
10843,Key.left,UP
10843,Key.right,UP
10843,'d',UP
10853,Key.right,DOWN
10911,'d',DOWN
10925,Key.right,UP
10927,'d',UP
10940,Key.right,DOWN
10952,Key.left,DOWN
10954,Key.right,UP
10996,Key.left,UP
10998,'d',DOWN
11011,'d',UP
11017,Key.right,DOWN
11077,Key.right,UP
11082,Key.left,DOWN
11101,Key.left,UP
11111,Key.right,DOWN
11122,Key.right,UP
11124,Key.left,DOWN
11133,Key.left,UP
11133,Key.right,DOWN
11140,Key.left,DOWN
11141,Key.right,UP
11147,Key.left,UP
11174,Key.right,DOWN
11194,'d',DOWN
11204,Key.right,UP
11208,'d',UP
11224,Key.left,DOWN
11241,Key.left,UP
11299,'s',DOWN
11301,Key.left,DOWN
11323,Key.left,UP
11323,'s',UP
11359,Key.right,DOWN
11372,Key.right,UP
11392,Key.right,DOWN
11402,Key.right,UP
11538,'d',DOWN
11549,'d',UP
11622,'d',DOWN
11640,'d',UP
11682,Key.right,DOWN
11776,Key.right,UP
11778,'d',DOWN
11793,'d',UP
11810,Key.left,DOWN
11810,'d',DOWN
11827,'d',UP
11832,Key.left,UP
11838,Key.left,DOWN
11853,Key.left,UP
11860,Key.left,DOWN
11868,Key.left,UP
11870,'d',DOWN
11881,'d',UP
11890,Key.right,DOWN
11918,Key.right,UP
11918,'d',DOWN
11933,'d',UP
11941,Key.right,DOWN
11991,Key.right,UP
11995,Key.left,DOWN
12032,Key.left,UP
12061,Key.right,DOWN
12080,'d',DOWN
