FRAME,KEY,STATUS
3926,'d',DOWN
3926,'s',DOWN
3927,'d',UP
3939,'s',UP
3960,'s',DOWN
3970,'s',UP
4027,Key.right,UP
4086,Key.left,DOWN
4092,Key.left,UP
4131,Key.right,DOWN
4131,'s',DOWN
4136,Key.right,UP
4137,'s',UP
4163,Key.right,DOWN
4200,Key.right,UP
4210,Key.left,DOWN
4249,Key.left,UP
4267,Key.right,DOWN
4290,Key.right,UP
4290,'s',DOWN
4300,'s',UP
4317,'d',DOWN
4328,'d',UP
4867,Key.right,DOWN
4905,'s',DOWN
4924,'s',UP
4938,Key.right,UP
5394,Key.right,DOWN
5435,'d',DOWN
5444,'d',UP
5486,Key.right,UP
6543,Key.space,DOWN
6551,Key.space,UP
6907,Key.space,DOWN
6914,Key.space,UP
6967,Key.right,DOWN
6996,Key.right,UP
7031,Key.left,DOWN
7049,Key.right,DOWN
7052,Key.left,UP
7067,Key.right,UP
7552,Key.shift_r,DOWN
7553,Key.shift_r,UP
7658,Key.enter,DOWN
7662,Key.enter,UP
7855,Key.right,DOWN
7911,Key.right,UP
7922,Key.right,DOWN
8008,Key.space,DOWN
8014,Key.space,UP
8035,Key.right,UP
8130,Key.enter,DOWN
8134,Key.enter,UP
8187,Key.enter,DOWN
8193,Key.enter,UP
8245,Key.enter,DOWN
8249,Key.enter,UP
8289,Key.space,DOWN
8296,Key.space,UP
8330,Key.enter,DOWN
8334,Key.enter,UP
8504,'d',DOWN
8519,'d',UP
8547,Key.right,DOWN
8637,Key.right,UP
8660,Key.right,DOWN
8694,Key.right,UP
8815,'d',DOWN
8822,'d',UP
8854,'d',DOWN
8861,'d',UP
8905,Key.right,DOWN
8920,Key.right,UP
8934,'d',DOWN
8942,'d',UP
8960,Key.right,DOWN
8978,Key.right,UP
8982,'d',DOWN
8988,'d',UP
9022,Key.right,DOWN
9059,Key.right,UP
9069,'d',DOWN
9077,'d',UP
9102,Key.right,DOWN
9115,Key.right,UP
9125,Key.left,DOWN
9137,Key.left,UP
9154,Key.left,DOWN
9183,Key.left,UP
9195,'d',DOWN
9202,'d',UP
9213,Key.right,DOWN
9226,Key.right,UP
9237,Key.right,DOWN
9272,Key.right,UP
9279,'d',DOWN
9286,'d',UP
9382,Key.right,DOWN
9436,Key.right,UP
9450,Key.right,DOWN
9475,'d',DOWN
9483,'d',UP
9503,Key.right,UP
9510,Key.left,DOWN
9551,'s',DOWN
9557,'s',UP
9558,'d',DOWN
9570,'d',UP
9586,Key.left,UP
9590,Key.right,DOWN
9616,Key.right,UP
9626,Key.right,DOWN
9655,Key.right,UP
9663,'d',DOWN
9670,'d',UP
9685,Key.right,DOWN
9691,Key.right,UP
9709,Key.left,DOWN
9732,Key.left,UP
9745,Key.right,DOWN
9831,'d',DOWN
9843,'d',UP
9883,'d',DOWN
9913,'d',UP
9937,'d',DOWN
9990,'d',UP
10008,'d',DOWN
10044,'d',UP
10131,'d',DOWN
10167,'d',UP
10285,'d',DOWN
10298,'d',UP
10397,'d',DOWN
10403,'d',UP
10415,Key.right,UP
10429,Key.left,DOWN
10440,Key.left,UP
10462,Key.right,DOWN
10500,Key.right,UP
10519,Key.left,DOWN
10555,'d',DOWN
10586,'d',UP
10614,Key.left,UP
10621,Key.right,DOWN
10628,Key.right,UP
10689,Key.left,DOWN
10695,Key.left,UP
10707,Key.right,DOWN
10730,'d',DOWN
10773,'d',UP
10848,'d',DOWN
10858,'d',UP
10906,Key.right,UP
10948,'s',DOWN
10955,'s',UP
10965,'s',DOWN
10970,'s',UP
10977,'s',DOWN
10982,'s',UP
11004,Key.right,DOWN
11024,Key.right,UP
11052,Key.left,DOWN
11079,Key.left,UP
11093,Key.left,DOWN
11102,Key.left,UP
11118,Key.right,DOWN
11155,'d',DOWN
11165,'d',UP
11201,Key.right,UP
11208,Key.left,DOWN
11249,Key.left,UP
11261,Key.left,DOWN
11265,Key.left,UP
11272,Key.left,DOWN
11274,Key.left,UP
11284,Key.right,DOWN
11321,'d',DOWN
11354,'d',UP
11366,Key.right,UP
11391,Key.right,DOWN
11407,Key.right,UP
11444,'d',DOWN
11450,'d',UP
11481,'s',DOWN
11489,'s',UP
11502,'s',DOWN
11508,'s',UP
11554,Key.right,DOWN
11625,Key.right,UP
11669,Key.left,DOWN
11676,Key.left,UP
11699,'s',DOWN
11706,'s',UP
11736,'d',DOWN
11745,'d',UP
11788,Key.right,DOWN
11793,Key.right,UP
11809,'s',DOWN
11818,'s',UP
11824,'s',DOWN
11830,'s',UP
11868,Key.right,DOWN
11876,Key.right,UP
11884,Key.right,DOWN
11890,Key.right,UP
11893,Key.right,DOWN
11908,Key.right,UP
11931,Key.right,DOWN
11942,Key.right,UP
11958,Key.right,DOWN
11976,Key.right,UP
11984,'s',DOWN
11990,'s',UP
12015,'d',DOWN
12021,'d',UP
12046,Key.right,DOWN
12077,Key.right,UP
12102,'d',DOWN
12109,'d',UP
12135,Key.left,DOWN
12156,Key.left,UP
12161,'d',DOWN
12172,'d',UP
12190,Key.left,DOWN
12200,Key.left,UP
12222,Key.right,DOWN
12252,Key.right,UP
12262,Key.right,DOWN
12268,Key.right,UP
12277,Key.left,DOWN
12302,'d',DOWN
12327,'d',UP
12334,Key.left,UP
12378,'d',DOWN
12385,'d',UP
12473,Key.right,DOWN
12490,Key.left,DOWN
12493,'d',DOWN
12496,Key.left,UP
12499,Key.right,UP
12501,'d',UP
12614,Key.left,DOWN
12624,'d',DOWN
12661,'d',UP
12667,Key.left,UP
12671,Key.right,DOWN
12797,'d',DOWN
12816,'d',UP
12831,Key.right,UP
12869,'d',DOWN
12871,'d',UP
12875,Key.right,DOWN
12875,'s',DOWN
12879,Key.right,UP
12884,'s',UP
12893,'s',DOWN
12896,'s',UP
12907,'s',DOWN
12912,'s',UP
12953,Key.right,DOWN
12955,'d',DOWN
12961,'d',UP
12973,Key.right,UP
13004,Key.right,DOWN
13015,'d',DOWN
13024,'d',UP
13071,Key.right,UP
13089,Key.left,DOWN
13095,Key.left,UP
13095,Key.right,DOWN
13143,'d',DOWN
13162,'d',UP
13192,'s',DOWN
13215,'d',DOWN
13222,'s',UP
13230,'d',UP
13235,Key.right,UP
13250,Key.left,DOWN
13281,'d',DOWN
13307,'d',UP
13315,'d',DOWN
13323,'d',UP
13340,Key.left,UP
13345,Key.right,DOWN
13394,Key.right,UP
13401,Key.left,DOWN
13408,'d',DOWN
13415,'d',UP
13431,Key.left,UP
13436,Key.right,DOWN
13455,'d',DOWN
13471,'d',UP
13482,Key.right,UP
13504,Key.left,DOWN
13533,'d',DOWN
13551,'d',UP
13563,'d',DOWN
13569,'d',UP
13575,Key.left,UP
13580,Key.right,DOWN
13618,'d',DOWN
13629,'d',UP
13659,'d',DOWN
13669,'d',UP
13697,'d',DOWN
13706,'d',UP
13745,'d',DOWN
13750,'d',UP
13754,Key.right,UP
13778,Key.right,DOWN
13796,'d',DOWN
13822,'d',UP
13852,'d',DOWN
13887,'d',UP
13923,'d',DOWN
13936,'d',UP
13961,'d',DOWN
13967,'d',UP
14005,Key.right,UP
14015,Key.right,DOWN
14024,'d',DOWN
14030,'d',UP
14034,Key.right,UP
14060,Key.right,DOWN
14084,'d',DOWN
14106,'d',UP
14173,'d',DOWN
14184,'d',UP
14208,'d',DOWN
14230,'d',UP
14276,Key.right,UP
14308,Key.left,DOWN
14348,Key.left,UP
14356,Key.right,DOWN
14365,Key.right,UP
14426,Key.right,DOWN
14435,Key.right,UP
14451,'d',DOWN
14464,'d',UP
14493,'d',DOWN
14502,'d',UP
14517,'d',DOWN
14524,'d',UP
14584,Key.right,DOWN
14593,Key.right,UP
14604,Key.right,DOWN
14639,Key.right,UP
14668,Key.right,DOWN
14675,Key.right,UP
14679,'d',DOWN
14686,'d',UP
14714,Key.right,DOWN
14730,Key.right,UP
15364,'d',DOWN
15367,'d',UP
15392,Key.right,DOWN
15437,'d',DOWN
15448,'d',UP
15487,Key.right,UP
15517,Key.left,DOWN
15526,Key.left,UP
15545,Key.right,DOWN
15551,Key.right,UP
15580,'d',DOWN
15595,'d',UP
15639,'d',DOWN
15653,'d',UP
15684,Key.right,DOWN
15702,Key.right,UP
15747,Key.right,DOWN
15757,'d',DOWN
15773,'d',UP
15799,Key.right,UP
15805,Key.left,DOWN
15842,Key.left,UP
15866,Key.right,DOWN
15894,'d',DOWN
15920,'d',UP
15938,Key.right,UP
15953,Key.left,DOWN
15972,Key.left,UP
15983,Key.right,DOWN
15991,Key.right,UP
16009,'d',DOWN
16015,'d',UP
16050,'d',DOWN
16072,'d',UP
16094,Key.right,DOWN
16109,'d',DOWN
16120,'d',UP
16135,Key.right,UP
16167,'d',DOWN
16175,'d',UP
16586,Key.right,DOWN
16629,'d',DOWN
16637,'d',UP
16693,Key.right,UP
17352,Key.alt,DOWN
17355,Key.tab,DOWN
17360,Key.alt,UP
17360,Key.tab,UP
