FRAME,KEY,STATUS
162,Key.enter,DOWN
166,Key.enter,UP
301,Key.right,DOWN
360,'s',DOWN
465,'d',DOWN
477,'d',UP
478,Key.right,UP
486,'s',UP
493,Key.left,DOWN
531,'d',DOWN
538,Key.right,DOWN
539,Key.left,UP
549,'d',UP
577,Key.right,UP
612,Key.right,DOWN
637,Key.right,UP
645,Key.right,DOWN
659,Key.right,UP
673,Key.right,DOWN
679,Key.right,UP
688,Key.right,DOWN
697,Key.right,UP
770,Key.right,DOWN
788,'d',DOWN
801,'d',UP
821,'s',DOWN
857,'d',DOWN
869,'d',UP
887,'d',DOWN
932,'d',UP
943,'d',DOWN
1002,'d',UP
1012,'d',DOWN
1020,'d',UP
1028,Key.right,UP
1030,'s',UP
1041,Key.left,DOWN
1073,'d',DOWN
1085,'d',UP
1088,Key.left,UP
1088,Key.right,DOWN
1124,Key.right,UP
1146,'d',DOWN
1185,'d',UP
1195,Key.right,DOWN
1211,'s',DOWN
1225,'d',DOWN
1241,'d',UP
1286,'d',DOWN
1297,'d',UP
1299,'s',UP
1302,Key.left,DOWN
1302,Key.right,UP
1320,Key.left,UP
1328,Key.left,DOWN
1337,Key.left,UP
1348,Key.left,DOWN
1359,Key.left,UP
1379,Key.left,DOWN
1393,'d',DOWN
1401,'d',UP
1405,Key.left,UP
1405,Key.right,DOWN
1461,Key.right,UP
1467,Key.left,DOWN
1473,Key.left,UP
1489,Key.left,DOWN
1490,'d',DOWN
1528,'d',UP
1529,Key.left,UP
1579,Key.right,DOWN
1593,'s',DOWN
1666,'d',DOWN
1688,'d',UP
1704,Key.right,UP
1704,'s',UP
1713,'d',DOWN
1718,'d',UP
1723,'d',DOWN
1725,'d',UP
1731,'d',DOWN
1733,'d',UP
1737,'s',DOWN
1743,'s',UP
1747,'s',DOWN
1753,Key.right,DOWN
1753,'s',UP
1755,Key.right,UP
1759,'s',DOWN
1764,'s',UP
1768,'s',DOWN
1773,'s',UP
1778,'s',DOWN
1781,'s',UP
1786,Key.right,DOWN
1801,'s',DOWN
1804,'s',UP
1817,'d',DOWN
1846,'d',UP
1871,'s',DOWN
1877,'s',UP
1883,'s',DOWN
1888,'s',UP
1895,'s',DOWN
1900,'s',UP
1906,'s',DOWN
1911,'s',UP
1917,'s',DOWN
1923,'s',UP
1928,'s',DOWN
1932,'s',UP
1938,'s',DOWN
1942,'s',UP
1948,'s',DOWN
1953,'s',UP
1959,'s',DOWN
1963,'s',UP
1975,'s',DOWN
2011,'s',UP
2017,'s',DOWN
2022,'s',UP
2026,'s',DOWN
2030,'s',UP
2035,'s',DOWN
2038,'s',UP
2040,Key.right,UP
2044,'s',DOWN
2050,'s',UP
2055,'s',DOWN
2058,'s',UP
2062,Key.right,DOWN
2079,'s',DOWN
2100,'d',DOWN
2118,'d',UP
2123,Key.right,UP
2133,'d',DOWN
2136,Key.right,DOWN
2149,'d',UP
2193,'d',DOWN
2206,'d',UP
2206,'s',UP
2207,Key.right,UP
2214,Key.left,DOWN
2225,Key.left,UP
2243,Key.right,DOWN
2252,'d',DOWN
2259,'d',UP
2266,Key.right,UP
2280,Key.right,DOWN
2285,'s',DOWN
2297,'d',DOWN
2320,'d',UP
2356,'d',DOWN
2368,'d',UP
2375,'d',DOWN
2381,'d',UP
2428,'s',UP
2442,'s',DOWN
2445,'s',UP
2449,'s',DOWN
2454,'s',UP
2458,'s',DOWN
2463,'s',UP
2467,'s',DOWN
