FRAME,KEY,STATUS
195,Key.enter,DOWN
198,Key.enter,UP
396,Key.enter,DOWN
400,Key.enter,UP
531,Key.right,DOWN
544,Key.right,UP
584,Key.right,DOWN
600,Key.right,UP
610,'d',DOWN
619,'d',UP
651,Key.up,DOWN
660,Key.up,UP
679,Key.right,DOWN
783,Key.right,UP
803,Key.right,DOWN
845,'d',DOWN
854,'d',UP
872,Key.right,UP
894,Key.right,DOWN
945,'d',DOWN
955,'d',UP
1003,'d',DOWN
1005,'d',UP
1062,'d',DOWN
1072,'d',UP
1111,'d',DOWN
1119,'d',UP
1139,'d',DOWN
1145,'d',UP
1188,'d',DOWN
1199,'d',UP
1228,Key.right,UP
1251,Key.left,DOWN
1286,'d',DOWN
1293,'d',UP
1339,Key.left,UP
1357,Key.right,DOWN
1395,'d',DOWN
1403,'d',UP
1443,'d',DOWN
1451,'d',UP
1481,Key.right,UP
1484,Key.left,DOWN
1572,'d',DOWN
1582,'d',UP
1613,Key.left,UP
1650,Key.right,DOWN
1657,'d',DOWN
1668,'d',UP
1726,'d',DOWN
1734,'d',UP
1785,'d',DOWN
1791,'d',UP
1806,'d',DOWN
1824,'d',UP
1836,'d',DOWN
1878,'d',UP
1890,Key.right,UP
1930,Key.right,DOWN
1957,'d',DOWN
1967,'d',UP
2011,'d',DOWN
2052,'d',UP
2178,'d',DOWN
2183,'d',UP
2267,'d',DOWN
2276,'d',UP
2325,Key.left,DOWN
2325,Key.right,UP
2357,Key.left,UP
2391,Key.right,DOWN
2399,'d',DOWN
2409,'d',UP
2416,Key.right,UP
2448,Key.left,DOWN
2461,Key.left,UP
2508,Key.right,DOWN
2560,'d',DOWN
2566,'d',UP
2643,'d',DOWN
2651,'d',UP
2700,Key.right,UP
2704,Key.left,DOWN
2759,'d',DOWN
2767,'d',UP
2812,'d',DOWN
2818,'d',UP
2823,Key.left,UP
2838,Key.right,DOWN
2865,'d',DOWN
2877,'d',UP
2892,Key.right,UP
2904,Key.right,DOWN
2907,'d',DOWN
2915,'d',UP
2950,Key.right,UP
2972,Key.left,DOWN
2984,Key.left,UP
3004,Key.right,DOWN
3030,Key.right,UP
3032,Key.left,DOWN
3059,Key.left,UP
3086,Key.right,DOWN
3173,'d',DOWN
3178,'d',UP
3201,Key.right,UP
3216,Key.right,DOWN
3239,'d',DOWN
3245,'d',UP
3290,'d',DOWN
3299,'d',UP
3390,'d',DOWN
3397,'d',UP
3455,'d',DOWN
3461,'d',UP
3534,'d',DOWN
3541,'d',UP
3566,'d',DOWN
3573,'d',UP
3619,'d',DOWN
3624,'d',UP
3634,Key.right,UP
3647,Key.right,DOWN
3647,'d',DOWN
3682,'d',UP
3742,'d',DOWN
3761,'d',UP
3783,'d',DOWN
3792,'d',UP
3814,'d',DOWN
3824,'d',UP
3849,'d',DOWN
3872,'d',UP
3909,'d',DOWN
3930,'d',UP
3943,'d',DOWN
3964,'d',UP
4008,'d',DOWN
4020,'d',UP
4089,'d',DOWN
4098,'d',UP
4117,'d',DOWN
4144,'d',UP
4167,'d',DOWN
4202,'d',UP
4223,'d',DOWN
4233,'d',UP
4260,'d',DOWN
4343,'d',UP
4353,'d',DOWN
4386,'d',UP
4404,Key.right,UP
4868,Key.right,DOWN
4878,Key.right,UP
5043,Key.right,DOWN
5054,Key.right,UP
5188,Key.right,DOWN
5413,Key.right,UP
5492,Key.down,DOWN
5509,Key.down,UP
5520,'d',DOWN
5530,'d',UP
5610,Key.right,DOWN
5698,'d',DOWN
5705,'d',UP
5757,Key.right,UP
5765,Key.left,DOWN
5769,Key.left,UP
5867,'d',DOWN
5901,'d',UP
5943,Key.left,DOWN
5981,Key.left,UP
5990,'d',DOWN
5999,'d',UP
6030,'d',DOWN
6037,'d',UP
6058,Key.left,DOWN
6067,Key.left,UP
6078,'d',DOWN
6087,'d',UP
6102,Key.left,DOWN
6119,Key.left,UP
6152,'d',DOWN
6159,'d',UP
6180,Key.left,DOWN
6193,Key.left,UP
6201,'d',DOWN
6208,'d',UP
6224,Key.right,DOWN
6288,'d',DOWN
6319,'d',UP
6355,'d',DOWN
6370,'d',UP
6382,'d',DOWN
6393,'d',UP
6424,'d',DOWN
6431,'d',UP
6474,'d',DOWN
6485,'d',UP
6501,'d',DOWN
6512,'d',UP
6530,'d',DOWN
6538,'d',UP
6569,'d',DOWN
6578,'d',UP
6621,'d',DOWN
6636,'d',UP
6663,'d',DOWN
6674,'d',UP
6753,'d',DOWN
6768,'d',UP
6824,Key.right,UP
6826,Key.left,DOWN
6885,Key.left,UP
6911,Key.right,DOWN
7053,Key.left,DOWN
7055,Key.right,UP
7104,Key.left,UP
7560,Key.right,DOWN
7634,'d',DOWN
7644,'d',UP
7697,Key.right,UP
7703,Key.left,DOWN
7740,Key.left,UP
7761,'d',DOWN
7769,'d',UP
7793,Key.right,DOWN
7850,Key.right,UP
7892,Key.right,DOWN
7900,Key.right,UP
7915,Key.right,DOWN
7940,'d',DOWN
7947,'d',UP
7954,Key.right,UP
7967,Key.left,DOWN
8009,'d',DOWN
8017,'d',UP
8052,Key.left,UP
8060,Key.right,DOWN
8081,'d',DOWN
8123,'d',UP
8136,'d',DOWN
8148,'d',UP
8192,'d',DOWN
8234,'d',UP
8244,'d',DOWN
8253,'d',UP
8286,'d',DOWN
8308,'d',UP
8422,'d',DOWN
8433,'d',UP
8482,Key.right,UP
8490,Key.right,DOWN
8523,Key.right,UP
8540,Key.left,DOWN
8551,Key.left,UP
8593,Key.left,DOWN
8610,'d',DOWN
8618,'d',UP
8632,Key.left,UP
8653,Key.right,DOWN
8663,Key.right,UP
8738,Key.right,DOWN
8753,Key.right,UP
8770,Key.right,DOWN
8779,'d',DOWN
8789,'d',UP
8811,Key.right,UP
8828,Key.left,DOWN
8904,Key.left,UP
8904,Key.right,DOWN
8943,Key.right,UP
8975,Key.left,DOWN
8985,Key.left,UP
9026,Key.right,DOWN
9033,Key.right,UP
9098,Key.right,DOWN
9105,Key.right,UP
9124,Key.right,DOWN
9139,'d',DOWN
9146,'d',UP
9153,Key.right,UP
9166,Key.left,DOWN
9185,Key.left,UP
9219,Key.left,DOWN
9229,Key.left,UP
9230,'d',DOWN
9243,Key.left,DOWN
9271,'d',UP
9279,Key.left,UP
9290,Key.right,DOWN
9588,Key.right,UP
9995,Key.right,DOWN
10083,'d',DOWN
10089,'d',UP
10130,Key.right,UP
10138,Key.left,DOWN
10151,Key.left,UP
10164,Key.left,DOWN
10173,'d',DOWN
10183,'d',UP
10196,Key.left,UP
10255,Key.right,DOWN
10277,Key.right,UP
10283,Key.right,DOWN
10283,'d',DOWN
10295,'d',UP
10328,Key.right,UP
10338,Key.left,DOWN
10429,Key.left,UP
10435,Key.right,DOWN
10504,'d',DOWN
10541,'d',UP
10558,'d',DOWN
10570,'d',UP
10601,'d',DOWN
10619,'d',UP
10682,'d',DOWN
10713,'d',UP
10811,'d',DOWN
10828,'d',UP
10872,Key.left,DOWN
10872,Key.right,UP
10905,Key.left,UP
10941,Key.left,DOWN
10952,'d',DOWN
10963,'d',UP
11015,Key.left,UP
11015,Key.right,DOWN
11180,Key.right,UP
11190,Key.left,DOWN
11210,Key.left,UP
11249,Key.left,DOWN
11265,Key.left,UP
11284,Key.left,DOWN
11307,Key.left,UP
11333,Key.right,DOWN
11343,'d',DOWN
11350,'d',UP
11367,Key.right,UP
11372,Key.left,DOWN
11395,Key.left,UP
11410,Key.up,DOWN
11425,'d',DOWN
11431,Key.left,DOWN
11435,Key.up,UP
11437,'d',UP
11503,Key.left,UP
11520,Key.right,DOWN
11536,Key.right,UP
11548,Key.right,DOWN
11566,'d',DOWN
11579,'d',UP
11602,Key.right,UP
11626,Key.right,DOWN
11664,Key.right,UP
11675,Key.left,DOWN
11694,Key.left,UP
11706,Key.left,DOWN
11713,'d',DOWN
11757,'d',UP
11761,Key.left,UP
11790,Key.right,DOWN
11808,'d',DOWN
11851,'d',UP
11902,Key.right,UP
11904,Key.left,DOWN
11965,Key.left,UP
11973,Key.right,DOWN
12089,'d',DOWN
12096,'d',UP
12108,Key.right,UP
12161,Key.right,DOWN
12170,Key.right,UP
12207,Key.right,DOWN
12225,'d',DOWN
12232,'d',UP
12277,Key.right,UP
12279,Key.left,DOWN
12340,Key.left,UP
12357,Key.left,DOWN
12364,'d',DOWN
12418,'d',UP
12434,Key.left,UP
12444,Key.right,DOWN
12522,'d',DOWN
12568,Key.right,UP
12568,'d',UP
12601,Key.left,DOWN
12606,Key.left,UP
12627,Key.right,DOWN
12671,'d',DOWN
12716,'d',UP
12729,Key.right,UP
12743,Key.left,DOWN
12754,'d',DOWN
12757,Key.left,UP
12764,'d',UP
12783,Key.right,DOWN
12810,Key.right,UP
12827,'d',DOWN
12829,Key.right,DOWN
12835,'d',UP
12839,Key.right,UP
12869,Key.right,DOWN
12882,Key.right,UP
12895,'d',DOWN
12903,'d',UP
12939,Key.right,DOWN
12947,'d',DOWN
12981,'d',UP
13012,'d',DOWN
13023,'d',UP
13102,Key.right,UP
13158,Key.right,DOWN
13193,Key.right,UP
13227,Key.right,DOWN
13236,'d',DOWN
13269,'d',UP
13271,Key.right,UP
13313,Key.right,DOWN
13376,Key.right,UP
13424,Key.right,DOWN
13462,'d',DOWN
13500,'d',UP
13503,Key.right,UP
13572,Key.right,DOWN
13581,Key.right,UP
13596,Key.right,DOWN
13615,Key.right,UP
13684,Key.right,DOWN
13726,Key.right,UP
13752,Key.right,DOWN
13764,'d',DOWN
13774,'d',UP
13832,'d',DOWN
13863,'d',UP
13875,'d',DOWN
13895,'d',UP
13961,'d',DOWN
14004,'d',UP
14018,Key.right,UP
14036,Key.right,DOWN
14051,'d',DOWN
14059,'d',UP
14070,Key.right,UP
14152,Key.right,DOWN
14161,'d',DOWN
14193,'d',UP
14251,'d',DOWN
14271,'d',UP
14325,Key.right,UP
14342,Key.right,DOWN
14357,'d',DOWN
14364,'d',UP
14380,Key.right,UP
14389,Key.left,DOWN
14410,Key.left,UP
14435,Key.left,DOWN
14450,Key.left,UP
14465,Key.left,DOWN
14477,Key.left,UP
14548,Key.left,DOWN
14559,Key.left,UP
14669,Key.right,DOWN
14696,'d',DOWN
14726,'d',UP
14757,'d',DOWN
14770,'d',UP
14883,Key.right,UP
15054,Key.right,DOWN
15072,'d',DOWN
15118,'d',UP
15128,'d',DOWN
15168,'d',UP
15184,'d',DOWN
15202,'d',UP
15229,'d',DOWN
15306,'d',UP
15342,'d',DOWN
15378,'d',UP
