FRAME,KEY,STATUS
237,'d',DOWN
255,'d',UP
343,'d',DOWN
362,'d',UP
376,Key.right,DOWN
488,'s',DOWN
533,'d',DOWN
539,'d',UP
568,'s',UP
573,'d',DOWN
578,'d',UP
593,Key.right,UP
602,'d',DOWN
608,'d',UP
613,'s',DOWN
624,'s',UP
632,Key.left,DOWN
652,Key.left,UP
676,Key.left,DOWN
684,Key.left,UP
691,'d',DOWN
705,'d',UP
723,Key.left,DOWN
733,Key.left,UP
739,'d',DOWN
761,'d',UP
766,Key.left,DOWN
794,Key.left,UP
796,'d',DOWN
815,'d',UP
852,'d',DOWN
860,Key.right,DOWN
863,Key.right,UP
868,Key.right,DOWN
880,'d',UP
924,Key.right,UP
927,Key.left,DOWN
931,Key.left,UP
958,Key.right,DOWN
958,'d',DOWN
968,'d',UP
982,'d',DOWN
989,'d',UP
990,Key.right,UP
1007,Key.right,DOWN
1017,'d',DOWN
1039,'d',UP
1043,'s',DOWN
1051,'d',DOWN
1051,'s',UP
1075,'d',UP
1077,'s',DOWN
1124,'d',DOWN
1139,'d',UP
1143,'s',UP
1145,Key.right,UP
1152,'d',DOWN
1158,Key.right,DOWN
1170,'d',UP
1176,'d',DOWN
1182,'d',UP
1193,'d',DOWN
1199,Key.right,UP
1199,'d',UP
1246,Key.right,DOWN
1252,'d',DOWN
1276,Key.right,UP
1276,'d',UP
1288,Key.right,DOWN
1303,'d',DOWN
1332,'d',UP
1333,Key.right,UP
1344,Key.right,DOWN
1346,Key.right,UP
1353,Key.right,DOWN
1370,'d',DOWN
1390,'d',UP
1403,Key.left,DOWN
1403,Key.right,UP
1430,Key.left,UP
1462,Key.left,DOWN
1486,Key.left,UP
1496,'s',DOWN
1503,Key.right,DOWN
1531,'d',DOWN
1539,'d',UP
1553,'s',UP
1584,'d',DOWN
1609,'d',UP
1630,'d',DOWN
1638,'d',UP
1700,'s',DOWN
1723,'d',DOWN
1732,'d',UP
1788,'d',DOWN
1796,'d',UP
1816,'s',UP
1818,Key.right,UP
1819,Key.left,DOWN
1845,Key.left,UP
1862,'s',DOWN
1865,'s',UP
1877,'s',DOWN
1887,Key.left,DOWN
1899,'d',DOWN
1905,'d',UP
1928,'s',UP
1936,'d',DOWN
1947,Key.left,UP
1949,Key.right,DOWN
1953,'d',UP
1966,Key.right,UP
1977,Key.left,DOWN
1988,'d',DOWN
1998,Key.left,UP
2000,Key.left,DOWN
2002,Key.left,UP
2007,Key.left,DOWN
2019,'d',UP
2022,Key.left,UP
2041,Key.left,DOWN
2055,Key.left,UP
2066,Key.left,DOWN
2081,Key.left,UP
2097,Key.left,DOWN
2107,Key.left,UP
2115,'s',DOWN
2118,'s',UP
2143,'d',DOWN
2153,Key.right,DOWN
2182,'d',UP
2205,'s',DOWN
2240,'d',DOWN
2256,'d',UP
2275,Key.right,UP
2275,'s',UP
2287,Key.left,DOWN
2312,Key.left,UP
2317,Key.left,DOWN
2321,Key.left,UP
2332,'d',DOWN
2343,'d',UP
2347,Key.right,DOWN
2347,'d',DOWN
2355,'d',UP
2360,'d',DOWN
2369,'d',UP
2386,'s',DOWN
2394,'s',UP
2400,'d',DOWN
2408,'d',UP
2421,'d',DOWN
2428,'d',UP
2440,Key.right,UP
2458,Key.right,DOWN
2468,'d',DOWN
2500,'d',UP
2509,'d',DOWN
2522,'d',UP
2568,'d',DOWN
2582,'d',UP
2615,Key.right,UP
2619,Key.left,DOWN
2627,Key.left,UP
2627,'d',DOWN
2630,Key.left,DOWN
2640,'d',UP
2652,Key.left,UP
2664,'d',DOWN
2670,Key.right,DOWN
2705,'d',UP
2713,Key.right,UP
2723,Key.right,DOWN
2737,Key.right,UP
2747,Key.right,DOWN
2791,Key.right,UP
2791,'d',DOWN
2813,Key.right,DOWN
2825,'d',UP
2827,Key.right,UP
2836,'d',DOWN
2838,Key.right,DOWN
2877,'d',UP
2890,Key.right,UP
2903,Key.right,DOWN
2906,'d',DOWN
2957,'d',UP
2962,Key.right,UP
2987,'s',DOWN
2996,Key.down,DOWN
3009,'s',UP
3019,Key.down,UP
3019,'s',DOWN
3030,'d',DOWN
3032,'s',UP
3039,Key.down,DOWN
3047,'d',UP
3088,Key.down,UP
3093,'d',DOWN
3094,Key.right,DOWN
3103,'d',UP
3108,Key.right,UP
3129,Key.right,DOWN
3143,'d',DOWN
3159,'d',UP
3162,'d',DOWN
3175,'d',UP
3199,Key.right,UP
3209,'d',DOWN
3218,Key.right,DOWN
3218,'d',UP
3228,Key.right,UP
3246,Key.right,DOWN
3247,'d',DOWN
3290,'d',UP
3357,'d',DOWN
3393,Key.right,UP
3393,'d',UP
3396,Key.right,DOWN
3399,Key.right,UP
3409,'d',DOWN
3414,Key.right,DOWN
3417,'d',UP
3424,Key.right,UP
3433,Key.left,DOWN
3451,'d',DOWN
3459,Key.left,UP
3459,Key.right,DOWN
3474,Key.right,UP
3476,'d',UP
3845,Key.enter,DOWN
3849,Key.enter,UP
3881,Key.right,DOWN
3887,Key.right,UP
3946,'s',DOWN
3958,Key.right,DOWN
3987,'d',DOWN
4006,'d',UP
4047,'d',DOWN
4055,'d',UP
4102,'d',DOWN
4108,'d',UP
4169,'d',DOWN
4180,'d',UP
4210,'d',DOWN
4217,'d',UP
4236,'d',DOWN
4242,'d',UP
4249,'s',UP
4250,'s',DOWN
4256,'s',UP
4266,'d',DOWN
4279,'d',UP
4310,'s',DOWN
4331,'d',DOWN
