FRAME,KEY,STATUS
517,Key.enter,DOWN
522,Key.enter,UP
603,Key.enter,DOWN
606,Key.enter,UP
806,Key.right,DOWN
808,Key.right,UP
811,'s',DOWN
822,Key.right,DOWN
911,'d',DOWN
925,'d',UP
926,'d',DOWN
929,'d',UP
952,'d',DOWN
975,'d',UP
999,'d',DOWN
1005,'d',UP
1039,'d',DOWN
1063,'d',UP
1067,'d',DOWN
1100,'d',UP
1144,'d',DOWN
1184,'d',UP
1202,'d',DOWN
1225,'d',UP
1229,'d',DOWN
1262,'d',UP
1269,'d',DOWN
1306,'d',UP
1336,'s',UP
1342,'s',DOWN
1344,'d',DOWN
1375,'d',UP
1435,'d',DOWN
1450,'d',UP
1496,'d',DOWN
1512,'d',UP
1548,'d',DOWN
1566,'d',UP
1610,'d',DOWN
1641,'d',UP
1653,'d',DOWN
1691,'d',UP
1702,'d',DOWN
1723,'d',UP
1728,'d',DOWN
1770,'d',UP
1786,'d',DOWN
1806,'d',UP
1812,'d',DOWN
1835,'d',UP
1838,'s',UP
1840,Key.right,UP
2242,'s',DOWN
2259,Key.right,DOWN
2272,'d',DOWN
2310,'d',UP
2312,Key.left,DOWN
2312,Key.right,UP
2320,'d',DOWN
2333,'s',UP
2334,'d',UP
2340,Key.left,UP
2789,'s',DOWN
2799,Key.right,DOWN
2817,'d',DOWN
2884,'d',UP
2891,Key.right,UP
2901,Key.right,DOWN
2901,'d',DOWN
2946,'d',UP
2968,'d',DOWN
3001,'d',UP
3056,'d',DOWN
3077,'d',UP
3114,'d',DOWN
3151,'d',UP
3183,'d',DOWN
3213,'d',UP
3223,'d',DOWN
3253,'d',UP
3288,'d',DOWN
3308,'d',UP
3322,Key.right,UP
3322,'d',DOWN
3338,Key.right,DOWN
3342,'d',UP
3366,Key.right,UP
3376,'d',DOWN
3388,Key.right,DOWN
3410,Key.right,UP
3410,'d',UP
3421,Key.right,DOWN
3434,'d',DOWN
3458,'d',UP
3501,'d',DOWN
3523,'d',UP
3575,Key.right,UP
3575,'d',DOWN
3587,'d',UP
3592,Key.left,DOWN
3624,'s',UP
3627,Key.left,UP
4362,Key.enter,DOWN
4369,Key.enter,UP
4657,Key.right,DOWN
4683,'d',DOWN
4722,'d',UP
4747,'s',DOWN
4779,Key.right,UP
4781,'s',UP
4823,'d',DOWN
4827,Key.right,DOWN
4849,Key.right,UP
4849,'d',UP
4859,Key.left,DOWN
4866,Key.left,UP
4872,Key.right,DOWN
4884,Key.right,UP
4890,Key.left,DOWN
4904,Key.left,UP
4910,Key.left,DOWN
4914,Key.left,UP
4922,'d',DOWN
4931,'d',UP
4935,Key.left,DOWN
4942,Key.left,UP
4947,Key.right,DOWN
5003,Key.left,DOWN
5003,Key.right,UP
5003,'d',DOWN
5040,Key.left,UP
5040,'d',UP
5096,Key.right,DOWN
5112,'d',DOWN
5112,'s',DOWN
5137,'d',UP
5147,'s',UP
5150,Key.right,UP
5153,'s',DOWN
5155,Key.right,DOWN
5172,'d',DOWN
5188,'d',UP
5193,'d',DOWN
5204,'d',UP
5217,'s',UP
5223,'s',DOWN
5247,'d',DOWN
5261,'d',UP
5282,'d',DOWN
5311,'d',UP
5330,'d',DOWN
5354,'d',UP
5362,'d',DOWN
5381,'d',UP
5385,'d',DOWN
5407,'d',UP
5483,'d',DOWN
5497,'d',UP
5548,'d',DOWN
5558,'d',UP
5596,'d',DOWN
5608,'d',UP
5656,'d',DOWN
5673,'d',UP
5714,'d',DOWN
5751,'d',UP
5761,'d',DOWN
5785,'d',UP
5789,'d',DOWN
5811,'d',UP
5850,'d',DOWN
5863,'d',UP
5868,'d',DOWN
5877,'d',UP
5923,'d',DOWN
5959,'d',UP
5991,'d',DOWN
6023,'d',UP
6034,'d',DOWN
6065,'d',UP
6098,'d',DOWN
6115,'d',UP
6124,'d',DOWN
6131,'d',UP
6154,Key.right,UP
6156,'s',UP
6164,Key.right,DOWN
6166,'d',DOWN
6194,Key.right,UP
6194,'d',UP
6213,'s',DOWN
6215,Key.right,DOWN
6227,'d',DOWN
6253,'d',UP
6297,'d',DOWN
6308,'d',UP
6319,'d',DOWN
6335,Key.right,UP
6335,'d',UP
6337,'s',UP
6353,'d',DOWN
6353,'s',DOWN
6357,Key.right,DOWN
6396,'d',UP
6398,Key.right,UP
6398,'s',UP
6408,Key.right,DOWN
6421,Key.right,UP
6423,'d',DOWN
6431,Key.left,DOWN
6439,'d',UP
6487,'d',DOWN
6505,Key.left,UP
6507,'d',UP
6538,Key.right,DOWN
6538,'s',DOWN
6554,'d',DOWN
6591,'d',UP
6615,'d',DOWN
6627,'d',UP
6674,'d',DOWN
6716,'d',UP
6726,'d',DOWN
6752,'d',UP
6782,'d',DOWN
6786,'d',UP
6793,Key.right,UP
6797,'s',UP
6816,Key.right,DOWN
6816,'s',DOWN
6819,'d',DOWN
6830,'d',UP
6845,Key.left,DOWN
6848,Key.right,UP
6854,'s',UP
6870,'s',DOWN
6885,'s',UP
6891,Key.right,DOWN
6893,Key.left,UP
6936,'s',DOWN
6960,'d',DOWN
6994,Key.right,UP
6994,'d',UP
6994,'s',UP
8329,Key.right,DOWN
8329,'s',DOWN
8363,'d',DOWN
8377,'d',UP
8409,Key.right,UP
8414,Key.right,DOWN
8427,'d',DOWN
8436,'d',UP
8444,'d',DOWN
8466,'d',UP
8470,Key.left,DOWN
8472,Key.right,UP
8478,'d',DOWN
8487,'d',UP
8518,'d',DOWN
8519,Key.left,UP
8530,'d',UP
8537,Key.right,DOWN
8558,Key.right,UP
8559,'d',DOWN
8565,Key.left,DOWN
8567,'d',UP
8579,Key.left,UP
8589,Key.right,DOWN
8596,Key.right,UP
8600,'d',DOWN
8609,Key.right,DOWN
8614,'d',UP
8630,Key.right,UP
8634,'d',DOWN
8636,Key.left,DOWN
8651,'d',UP
8659,Key.left,UP
8668,'d',DOWN
8678,Key.left,DOWN
8684,'d',UP
8693,Key.left,UP
8699,'d',DOWN
8719,Key.left,DOWN
8721,'d',UP
8727,Key.left,UP
8734,'d',DOWN
8747,Key.left,DOWN
8758,'d',UP
8759,Key.left,UP
8765,Key.left,DOWN
8770,'d',DOWN
8771,Key.left,UP
8794,Key.right,DOWN
8797,'d',UP
8819,Key.right,UP
8819,'d',DOWN
8823,Key.left,DOWN
8836,Key.left,UP
8837,'d',UP
8845,Key.right,DOWN
8851,'d',DOWN
8888,'d',UP
8900,'d',DOWN
8934,'d',UP
8953,'d',DOWN
8980,'d',UP
8986,'d',DOWN
9017,'d',UP
9076,'d',DOWN
9097,'d',UP
9122,'s',UP
9131,Key.right,UP
9499,'s',DOWN
9510,Key.right,DOWN
9564,'d',DOWN
9595,'d',UP
9625,'d',DOWN
9660,'d',UP
9679,'d',DOWN
9701,'d',UP
9706,'d',DOWN
9738,'d',UP
9748,'d',DOWN
9782,'d',UP
9863,'d',DOWN
9880,'d',UP
9987,'d',DOWN
10000,'d',UP
10043,Key.left,DOWN
10043,Key.right,UP
10084,Key.left,UP
10087,Key.right,DOWN
10108,'d',DOWN
10129,'d',UP
10133,Key.right,UP
10135,'s',UP
10298,Key.right,DOWN
10332,'s',DOWN
10337,'d',DOWN
10345,'d',UP
10504,'d',DOWN
10511,'d',UP
10561,'d',DOWN
10578,'d',UP
10582,'s',UP
10583,Key.right,UP
10597,Key.left,DOWN
10626,Key.left,UP
10632,Key.right,DOWN
10641,Key.right,UP
10643,Key.left,DOWN
10650,Key.left,UP
10654,Key.right,DOWN
10655,Key.left,DOWN
10655,Key.right,UP
10660,Key.left,UP
10663,Key.right,DOWN
10669,Key.right,UP
10674,Key.left,DOWN
10678,Key.left,UP
10678,Key.right,DOWN
10682,Key.right,UP
10684,Key.left,DOWN
10688,Key.left,UP
10688,Key.right,DOWN
10691,Key.right,UP
10692,Key.left,DOWN
10697,Key.left,UP
10697,Key.right,DOWN
10703,Key.left,DOWN
10704,Key.right,UP
10711,Key.left,UP
10711,Key.right,DOWN
10716,Key.right,UP
10717,Key.left,DOWN
10762,Key.left,UP
10762,Key.right,DOWN
10823,Key.right,UP
10823,'d',DOWN
10836,'d',UP
10850,Key.left,DOWN
10873,Key.left,UP
10876,Key.right,DOWN
10881,'d',DOWN
10903,'d',UP
10910,'s',DOWN
10921,Key.right,UP
10925,Key.left,DOWN
10930,Key.left,UP
10940,Key.left,DOWN
10940,'s',UP
10946,Key.left,UP
10965,Key.right,DOWN
10979,Key.right,UP
10990,Key.right,DOWN
11004,Key.right,UP
11022,Key.right,DOWN
11025,'s',DOWN
11031,'d',DOWN
11047,'d',UP
11067,'d',DOWN
11093,'d',UP
11098,'d',DOWN
11140,'d',UP
11150,'d',DOWN
11193,'d',UP
11204,'d',DOWN
11219,'d',UP
11223,'d',DOWN
11238,'d',UP
11243,'d',DOWN
11289,'d',UP
11338,'d',DOWN
11341,'d',UP
11350,'d',DOWN
11357,'d',UP
11362,'d',DOWN
11369,'d',UP
11374,'d',DOWN
11381,'d',UP
11388,'d',DOWN
11394,'d',UP
11400,'d',DOWN
11404,'d',UP
11424,'d',DOWN
11432,'d',UP
11506,'d',DOWN
11506,'a',DOWN
11508,'a',UP
11510,'a',DOWN
11513,'a',UP
11549,'d',UP
11561,Key.left,DOWN
11561,Key.right,UP
11561,'s',UP
11593,Key.left,UP
11605,Key.right,DOWN
11613,Key.left,DOWN
11613,Key.right,UP
11621,Key.left,UP
11626,Key.left,DOWN
11631,Key.left,UP
11631,Key.right,DOWN
11636,Key.right,UP
11648,Key.down,DOWN
11653,Key.down,UP
11655,Key.down,DOWN
11660,Key.down,UP
11663,Key.left,DOWN
11701,Key.left,UP
11701,Key.right,DOWN
11747,'s',DOWN
11817,Key.down,DOWN
11839,Key.down,UP
11865,Key.left,DOWN
11865,'d',DOWN
11869,Key.left,UP
11890,'d',UP
11893,'s',UP
11906,Key.right,UP
