FRAME,KEY,STATUS
1861,'d',UP
1870,Key.left,DOWN
1888,Key.left,UP
1901,Key.left,DOWN
1941,Key.left,UP
1941,Key.right,DOWN
1996,Key.right,UP
1996,'d',DOWN
2002,'d',UP
2011,Key.left,DOWN
2026,Key.left,UP
2026,Key.right,DOWN
2031,Key.right,UP
2043,Key.right,DOWN
2073,'d',DOWN
2093,'d',UP
2097,Key.right,UP
2111,'s',DOWN
2117,'s',UP
2124,Key.down,DOWN
2134,'a',DOWN
2143,Key.down,UP
2143,'a',UP
2163,'a',DOWN
2174,Key.left,DOWN
2179,'a',UP
2182,'s',DOWN
2188,'d',DOWN
2189,'s',UP
2201,'d',UP
2205,Key.left,UP
2216,'s',DOWN
2219,Key.down,DOWN
2221,'s',UP
2227,Key.down,UP
2231,Key.right,DOWN
2246,Key.right,UP
2263,'d',DOWN
2268,Key.right,DOWN
2276,'d',UP
2281,Key.right,UP
2298,Key.up,DOWN
2307,Key.up,UP
2318,Key.up,DOWN
2324,Key.up,UP
2330,Key.up,DOWN
2335,Key.up,UP
2339,Key.right,DOWN
2347,'s',DOWN
2353,'s',UP
2356,'d',DOWN
2360,'d',UP
2367,'d',DOWN
2372,Key.right,UP
2379,'d',UP
2401,'d',DOWN
2412,'d',UP
2420,Key.down,DOWN
2423,Key.down,UP
2440,Key.right,DOWN
2445,Key.right,UP
2454,Key.right,DOWN
2458,Key.right,UP
2464,Key.right,DOWN
2471,Key.right,UP
2478,Key.down,DOWN
2493,Key.down,UP
2498,Key.right,DOWN
2507,Key.right,UP
2514,Key.down,DOWN
2539,Key.down,UP
2539,Key.right,DOWN
2548,Key.right,UP
2553,Key.down,DOWN
2579,Key.down,UP
2582,Key.right,DOWN
2609,'d',DOWN
2613,'d',UP
2618,Key.right,UP
2644,Key.right,DOWN
2644,'d',DOWN
2667,'d',UP
2676,Key.right,UP
2695,Key.right,DOWN
2697,'d',DOWN
2718,'d',UP
2721,Key.right,UP
2738,Key.right,DOWN
2746,Key.right,UP
2751,Key.down,DOWN
2773,Key.down,UP
2779,Key.right,DOWN
2787,'d',DOWN
2823,'d',UP
2824,Key.right,UP
2854,Key.right,DOWN
2857,'d',DOWN
2884,'d',UP
2891,Key.right,UP
2910,Key.right,DOWN
2957,Key.right,UP
2998,'d',DOWN
3000,Key.right,DOWN
3011,'d',UP
3029,Key.right,UP
3039,Key.right,DOWN
3045,'d',DOWN
3086,'d',UP
3200,'d',DOWN
3241,'d',UP
3388,'d',DOWN
3434,'d',UP
3490,'d',DOWN
3511,'d',UP
3523,Key.right,UP
3542,Key.right,DOWN
3551,'d',DOWN
3559,'d',UP
3586,'d',DOWN
3594,'d',UP
3626,'d',DOWN
3639,'d',UP
3667,Key.right,UP
3680,Key.left,DOWN
3688,Key.left,UP
3697,Key.left,DOWN
3710,Key.left,UP
3717,Key.right,DOWN
3729,'d',DOWN
3770,'d',UP
3773,Key.right,UP
3779,Key.right,DOWN
3782,'d',DOWN
3802,'d',UP
3894,'d',DOWN
3920,'d',UP
3936,Key.left,DOWN
3936,Key.right,UP
3953,'d',DOWN
3966,'d',UP
3972,Key.left,UP
3982,Key.right,DOWN
3984,Key.right,UP
3987,Key.right,DOWN
3998,Key.left,DOWN
3998,Key.right,UP
4003,'d',DOWN
4017,'d',UP
4040,Key.left,UP
4044,Key.left,DOWN
4045,'d',DOWN
4054,Key.right,DOWN
4057,Key.left,UP
4059,'d',UP
4087,Key.right,UP
4092,Key.right,DOWN
4092,'d',DOWN
4116,'d',UP
4117,Key.right,UP
4127,Key.right,DOWN
4217,'d',DOWN
4244,'d',UP
4263,'d',DOWN
4322,'d',UP
4370,'d',DOWN
4422,'d',UP
4437,'d',DOWN
4445,'d',UP
4450,Key.right,UP
4455,Key.left,DOWN
4465,Key.left,UP
4478,Key.right,DOWN
4495,'d',DOWN
4546,'d',UP
4595,'d',DOWN
4646,'d',UP
4714,'d',DOWN
4738,'d',UP
4772,'d',DOWN
4800,'d',UP
4822,'d',DOWN
4846,'d',UP
4855,'d',DOWN
4891,'d',UP
4900,'d',DOWN
4926,'d',UP
4948,'d',DOWN
5005,'d',UP
5010,Key.right,UP
5016,Key.right,DOWN
5018,Key.left,DOWN
5019,Key.right,UP
5056,Key.left,UP
5065,Key.right,DOWN
5081,'d',DOWN
5107,'d',UP
5112,Key.right,UP
5207,'d',DOWN
5213,'d',UP
5219,'d',DOWN
5223,'d',UP
5230,Key.down,DOWN
5235,Key.down,UP
5243,Key.right,DOWN
5247,Key.right,UP
5254,Key.right,DOWN
5258,Key.right,UP
5264,Key.right,DOWN
5269,Key.right,UP
5274,Key.right,DOWN
5279,Key.right,UP
5286,Key.right,DOWN
5289,Key.right,UP
5297,Key.right,DOWN
5301,Key.right,UP
5308,Key.right,DOWN
5311,Key.right,UP
5317,Key.right,DOWN
5322,Key.right,UP
5327,Key.right,DOWN
5333,Key.right,UP
5338,Key.right,DOWN
5345,Key.right,UP
5350,Key.right,DOWN
5357,Key.right,UP
5385,Key.enter,DOWN
5387,Key.enter,UP
5617,'d',DOWN
5621,'d',UP
5643,Key.right,DOWN
5648,Key.right,UP
5654,Key.right,DOWN
5658,Key.right,UP
5664,Key.left,DOWN
5672,Key.left,UP
5672,Key.down,DOWN
5678,Key.left,DOWN
5678,Key.down,UP
5682,Key.left,UP
5683,Key.right,DOWN
5689,Key.right,UP
5709,Key.enter,DOWN
5712,Key.enter,UP
5787,Key.enter,DOWN
5790,Key.enter,UP
5796,Key.enter,DOWN
5799,Key.enter,UP
5805,Key.enter,DOWN
5809,Key.enter,UP
5812,Key.enter,DOWN
5816,Key.enter,UP
5947,'d',DOWN
5953,'d',UP
5982,Key.enter,DOWN
5986,Key.enter,UP
5992,Key.enter,DOWN
5995,Key.enter,UP
6003,Key.down,DOWN
6010,Key.down,UP
6015,Key.right,DOWN
6030,Key.right,UP
6035,Key.right,DOWN
6040,Key.right,UP
6046,Key.right,DOWN
6122,Key.right,UP
6129,Key.right,DOWN
6131,Key.right,UP
6138,Key.right,DOWN
6142,Key.right,UP
6148,Key.right,DOWN
6151,Key.right,UP
6158,Key.right,DOWN
6161,Key.right,UP
6166,Key.right,DOWN
6262,Key.right,UP
6268,Key.right,DOWN
6295,Key.right,UP
6304,Key.right,DOWN
6307,Key.right,UP
6314,Key.right,DOWN
6318,Key.right,UP
6324,Key.right,DOWN
6328,Key.right,UP
6335,Key.right,DOWN
6339,Key.right,UP
6345,Key.right,DOWN
6350,Key.right,UP
6358,Key.left,DOWN
6367,Key.right,DOWN
6368,Key.left,UP
6375,Key.down,DOWN
6378,Key.right,UP
6379,Key.left,DOWN
6379,Key.down,UP
6387,Key.left,UP
6404,Key.right,DOWN
6436,Key.right,UP
6444,Key.right,DOWN
6476,Key.right,UP
6484,Key.right,DOWN
6495,Key.right,UP
6577,Key.right,DOWN
6582,Key.right,UP
6588,Key.right,DOWN
6592,Key.right,UP
6597,Key.right,DOWN
6604,Key.right,UP
6608,Key.right,DOWN
6613,Key.right,UP
6619,Key.right,DOWN
6622,Key.right,UP
6630,Key.right,DOWN
6632,Key.right,UP
6639,Key.right,DOWN
6642,Key.right,UP
6651,Key.right,DOWN
6653,Key.right,UP
6662,Key.right,DOWN
6666,Key.right,UP
6812,Key.right,DOWN
6855,Key.right,UP
6861,Key.left,DOWN
6877,Key.left,UP
6900,Key.left,DOWN
6907,Key.left,UP
6938,Key.right,DOWN
6942,Key.right,UP
6972,Key.right,DOWN
6988,'d',DOWN
7004,'d',UP
7008,Key.right,UP
7031,Key.right,DOWN
7036,'d',DOWN
7044,Key.right,UP
7044,'d',UP
7049,Key.left,DOWN
7080,Key.left,UP
7082,'d',DOWN
7090,'d',UP
7101,Key.right,DOWN
7122,Key.right,UP
7124,'d',DOWN
7130,'d',UP
7150,Key.right,DOWN
7153,Key.right,UP
7153,'d',DOWN
7160,'d',UP
7179,Key.right,DOWN
7185,'d',DOWN
7193,Key.right,UP
7197,'d',UP
7212,Key.right,DOWN
7221,Key.right,UP
7221,'d',DOWN
7227,'d',UP
7239,Key.left,DOWN
7251,Key.left,UP
7254,Key.right,DOWN
7277,Key.right,UP
7280,Key.left,DOWN
7300,'d',DOWN
7314,'d',UP
7317,Key.left,UP
7322,Key.right,DOWN
7340,Key.right,UP
7355,Key.left,DOWN
7355,'d',DOWN
7409,'d',UP
7424,Key.left,UP
7434,Key.right,DOWN
7468,Key.right,UP
7476,Key.right,DOWN
7567,'d',DOWN
7593,'d',UP
7595,Key.right,UP
7606,Key.right,DOWN
7627,'d',DOWN
7660,'d',UP
7682,'d',DOWN
7695,'d',UP
7703,'d',DOWN
7729,'d',UP
7730,Key.right,UP
7741,Key.right,DOWN
7756,Key.right,UP
7763,'d',DOWN
7767,Key.right,DOWN
7775,Key.right,UP
7775,'d',UP
7788,'s',DOWN
7794,'s',UP
7814,Key.right,DOWN
7830,'d',DOWN
7850,Key.right,UP
7850,'d',UP
7871,'d',DOWN
7877,'d',UP
7882,'s',DOWN
7886,'s',UP
7921,'s',DOWN
7927,'s',UP
7933,'s',DOWN
7937,'s',UP
7945,'d',DOWN
7952,'d',UP
7976,Key.right,DOWN
7986,Key.right,UP
7997,'s',DOWN
8003,'s',UP
8010,'s',DOWN
8015,'s',UP
8021,'s',DOWN
8025,'s',UP
8031,'s',DOWN
8036,'s',UP
8042,'s',DOWN
8046,'s',UP
8058,'d',DOWN
8060,Key.right,DOWN
8069,'d',UP
8074,Key.right,UP
8104,Key.right,DOWN
8116,'d',DOWN
8117,Key.right,UP
8138,'d',UP
8148,Key.left,DOWN
8178,Key.left,UP
8183,Key.right,DOWN
8184,'d',DOWN
8204,Key.right,UP
8215,'d',UP
8247,'d',DOWN
8255,'d',UP
8279,'d',DOWN
8299,'d',UP
8323,'d',DOWN
8342,'d',UP
8368,'d',DOWN
8386,'d',UP
8398,Key.left,DOWN
8431,Key.left,UP
8434,Key.right,DOWN
8444,Key.right,UP
8444,'d',DOWN
8448,'d',UP
8456,'s',DOWN
8460,'s',UP
8474,'s',DOWN
8479,'s',UP
8484,'s',DOWN
8488,'s',UP
8494,'s',DOWN
8498,'s',UP
8504,'s',DOWN
8509,'s',UP
8528,Key.right,DOWN
8543,'d',DOWN
8576,Key.right,UP
8576,'d',UP
8580,Key.right,DOWN
8582,'d',DOWN
8607,'d',UP
8612,'d',DOWN
8627,'d',UP
8641,'d',DOWN
8664,'d',UP
8666,Key.right,UP
8687,Key.right,DOWN
8695,'d',DOWN
8712,'d',UP
8713,Key.right,UP
8733,Key.right,DOWN
8749,'d',DOWN
8754,Key.right,UP
8756,'d',UP
8766,'d',DOWN
8774,Key.right,DOWN
8775,'d',UP
8833,'d',DOWN
8851,Key.right,UP
8851,'d',UP
8879,Key.right,DOWN
8889,'d',DOWN
8893,Key.right,UP
8897,'d',UP
8907,'s',DOWN
8916,'s',UP
8930,'s',DOWN
8935,'s',UP
8941,'s',DOWN
8947,'s',UP
8953,'s',DOWN
8958,'s',UP
8964,'s',DOWN
8969,'s',UP
8974,'s',DOWN
8979,'s',UP
8984,'s',DOWN
8989,'s',UP
8994,'s',DOWN
8999,'s',UP
9000,Key.right,DOWN
9022,'d',DOWN
9038,'d',UP
9041,Key.right,UP
9055,Key.right,DOWN
9063,'d',DOWN
9076,Key.right,UP
9080,'d',UP
9102,'d',DOWN
9125,'d',UP
9134,Key.right,DOWN
9139,'d',DOWN
9172,Key.right,UP
9175,'d',UP
9185,Key.right,DOWN
9190,'d',DOWN
9233,'d',UP
9236,Key.right,UP
9245,Key.right,DOWN
9245,'d',DOWN
9276,'d',UP
9334,Key.right,UP
9337,Key.left,DOWN
9347,'a',DOWN
9356,'a',UP
9399,Key.left,UP
9399,Key.right,DOWN
9415,Key.right,UP
9427,Key.right,DOWN
9441,Key.down,DOWN
9470,Key.right,UP
9473,Key.down,UP
9480,Key.down,DOWN
9498,Key.right,DOWN
9520,Key.right,UP
9522,Key.down,UP
9529,Key.right,DOWN
9641,Key.right,UP
9652,Key.left,DOWN
9668,Key.left,UP
9676,Key.right,DOWN
9683,Key.right,UP
9694,'s',DOWN
9699,'s',UP
9722,'s',DOWN
9726,'s',UP
9731,'s',DOWN
9734,'s',UP
9741,'s',DOWN
9744,'s',UP
9749,'s',DOWN
9752,'s',UP
9758,'s',DOWN
9762,'s',UP
9767,'s',DOWN
9771,'s',UP
9775,'s',DOWN
9779,'s',UP
9783,'s',DOWN
9788,'s',UP
9792,Key.right,DOWN
9808,Key.right,UP
9808,'d',DOWN
9827,'d',UP
9834,Key.right,DOWN
9841,'d',DOWN
9844,Key.right,UP
9858,'d',UP
9863,Key.left,DOWN
9884,Key.left,UP
9884,'d',DOWN
9894,'d',UP
9898,Key.right,DOWN
9968,'d',DOWN
9997,'d',UP
10029,'d',DOWN
10086,'d',UP
10168,'d',DOWN
10171,'d',UP
10179,'s',DOWN
10183,'s',UP
10188,'s',DOWN
10192,'s',UP
10198,'s',DOWN
10201,'s',UP
10207,'s',DOWN
10210,'s',UP
10215,'s',DOWN
10219,'s',UP
10223,'s',DOWN
10225,Key.right,UP
10227,'s',UP
10233,Key.left,DOWN
10246,Key.left,UP
10246,'s',DOWN
10252,'s',UP
10272,Key.right,DOWN
10280,Key.right,UP
10312,Key.down,DOWN
10316,Key.down,UP
10319,'s',DOWN
10331,'d',DOWN
10333,'s',UP
10342,'d',UP
10352,'s',DOWN
10358,'s',UP
10380,'d',DOWN
10393,'d',UP
10397,Key.right,DOWN
10402,Key.right,UP
10435,'s',DOWN
10443,'s',UP
10448,'d',DOWN
10458,'d',UP
10463,'s',DOWN
10470,'s',UP
10493,Key.right,DOWN
10506,'d',DOWN
10526,'d',UP
10527,Key.right,UP
10538,'s',DOWN
10546,'s',UP
10559,'d',DOWN
10576,'s',DOWN
10578,'s',UP
10581,'d',UP
10594,'d',DOWN
10609,Key.right,DOWN
10624,Key.right,UP
10624,'d',UP
10650,Key.right,DOWN
10657,'d',DOWN
10686,'d',UP
10702,'d',DOWN
10734,'d',UP
10743,'s',DOWN
10748,'s',UP
10763,'s',DOWN
10771,'s',UP
10793,'d',DOWN
10805,'d',UP
10812,Key.right,UP
10812,'d',DOWN
10816,Key.right,DOWN
10818,'d',UP
10820,Key.right,UP
10827,Key.right,DOWN
10827,'d',DOWN
10830,Key.right,UP
10833,'d',UP
10889,Key.right,DOWN
10893,Key.right,UP
10901,Key.right,DOWN
10904,Key.right,UP
10955,Key.right,DOWN
10959,Key.right,UP
10966,Key.down,DOWN
10970,Key.left,DOWN
10970,Key.down,UP
10975,Key.left,UP
10977,Key.down,DOWN
10977,Key.right,DOWN
10979,Key.right,UP
10982,Key.left,DOWN
10982,Key.down,UP
10987,Key.left,UP
10987,Key.right,DOWN
10995,Key.right,UP
11004,Key.right,DOWN
11008,Key.right,UP
11015,Key.right,DOWN
11019,Key.right,UP
11026,Key.right,DOWN
11034,Key.right,UP
11045,Key.right,DOWN
11054,Key.right,UP
11081,Key.right,DOWN
11090,Key.right,UP
11102,Key.right,DOWN
11110,Key.right,UP
11117,Key.right,DOWN
11119,Key.right,UP
11126,Key.right,DOWN
11130,Key.right,UP
11137,Key.right,DOWN
11139,Key.right,UP
11147,Key.right,DOWN
11150,Key.right,UP
11157,Key.right,DOWN
11160,Key.right,UP
11166,Key.right,DOWN
11171,Key.right,UP
11242,Key.right,DOWN
11245,Key.right,UP
11251,Key.right,DOWN
11255,Key.right,UP
11261,Key.right,DOWN
11287,Key.right,UP
11337,Key.right,DOWN
11350,Key.right,UP
11361,Key.right,DOWN
11368,'d',DOWN
11391,'d',UP
11415,Key.right,UP
12222,Key.alt,DOWN
12227,Key.tab,DOWN
12232,Key.alt,UP
12232,Key.tab,UP
