FRAME,KEY,STATUS
68,Key.alt,DOWN
88,Key.tab,DOWN
95,Key.tab,UP
97,Key.alt,UP
169,Key.enter,DOWN
172,Key.enter,UP
382,'d',DOWN
389,'d',UP
398,'d',DOWN
404,'d',UP
419,'s',DOWN
428,'s',UP
435,'s',DOWN
444,'s',UP
448,'d',DOWN
456,'d',UP
475,Key.right,DOWN
484,Key.right,UP
490,Key.right,DOWN
537,Key.right,UP
555,Key.right,DOWN
595,Key.right,UP
606,Key.right,DOWN
624,Key.right,UP
631,Key.right,DOWN
641,Key.right,UP
656,'d',DOWN
666,'d',UP
688,Key.right,DOWN
705,'d',DOWN
713,'d',UP
718,Key.right,UP
986,Key.enter,DOWN
993,Key.enter,UP
1018,Key.enter,DOWN
1025,Key.enter,UP
1034,Key.enter,DOWN
1042,Key.enter,UP
1169,Key.right,DOWN
1191,'d',DOWN
1198,'d',UP
1201,Key.right,UP
1224,Key.right,DOWN
1237,'d',DOWN
1243,Key.right,UP
1247,'d',UP
1280,Key.right,DOWN
1290,Key.right,UP
1311,Key.right,DOWN
1318,Key.right,UP
1330,Key.right,DOWN
1345,Key.right,UP
1351,'d',DOWN
1357,'d',UP
1383,Key.right,DOWN
1388,'d',DOWN
1399,'d',UP
1414,Key.right,UP
1431,Key.left,DOWN
1443,Key.left,UP
1456,'d',DOWN
1460,Key.right,DOWN
1468,'d',UP
1481,Key.right,UP
1495,Key.right,DOWN
1506,'d',DOWN
1519,Key.right,UP
1519,'d',UP
1529,Key.left,DOWN
1558,Key.left,UP
1599,'d',DOWN
1626,'d',UP
1699,Key.left,DOWN
1721,Key.left,UP
1739,Key.left,DOWN
1743,Key.left,UP
1746,'d',DOWN
1756,'d',UP
1770,Key.right,DOWN
1818,'d',DOWN
1850,'d',UP
1853,Key.right,UP
1878,'d',DOWN
1906,'d',UP
1940,'d',DOWN
1942,Key.right,DOWN
1953,'d',UP
1969,Key.right,UP
1972,'d',DOWN
1979,Key.down,DOWN
1983,'d',UP
1999,Key.down,UP
2021,'d',DOWN
2031,'d',UP
2036,'d',DOWN
2046,'d',UP
2078,Key.up,DOWN
2081,Key.up,UP
2083,'d',DOWN
2099,Key.right,DOWN
2109,'d',UP
2128,Key.right,UP
2131,'d',DOWN
2144,Key.right,DOWN
2160,Key.right,UP
2164,'d',UP
2224,'d',DOWN
2225,Key.left,DOWN
2230,'d',UP
2257,Key.left,UP
2296,Key.right,DOWN
2337,'d',DOWN
2368,'d',UP
2373,Key.right,UP
2392,Key.down,DOWN
2392,'d',DOWN
2400,'d',UP
2421,Key.down,UP
2447,'d',DOWN
2460,'d',UP
2473,'s',DOWN
2492,'s',UP
2498,'s',DOWN
2518,'s',UP
2531,Key.up,DOWN
2554,Key.up,UP
2556,'s',DOWN
2571,'s',UP
2577,Key.left,DOWN
2593,'d',DOWN
2624,'d',UP
2628,Key.left,UP
2665,'s',DOWN
2681,'s',UP
2686,'s',DOWN
2694,'s',UP
2703,Key.left,DOWN
2710,Key.left,UP
2715,'s',DOWN
2721,'s',UP
2731,'s',DOWN
2745,'s',UP
2748,Key.left,DOWN
2759,Key.left,UP
2759,'s',DOWN
2768,'s',UP
2775,'s',DOWN
2783,'s',UP
2789,'s',DOWN
2797,Key.left,DOWN
2797,'s',UP
2805,'s',DOWN
2811,Key.left,UP
2813,'s',UP
2821,Key.right,DOWN
2865,'d',DOWN
2866,Key.right,UP
2874,'d',UP
2914,Key.right,DOWN
2975,'d',DOWN
3003,'d',UP
3029,Key.right,UP
3054,'d',DOWN
3062,Key.right,DOWN
3077,'d',UP
3079,Key.right,UP
3102,Key.right,DOWN
3123,'d',DOWN
3130,'d',UP
3146,Key.right,UP
3151,Key.left,DOWN
3183,Key.left,UP
3188,Key.right,DOWN
3227,Key.right,UP
3241,Key.left,DOWN
3258,'s',DOWN
3280,Key.left,UP
3280,'s',UP
3288,Key.right,DOWN
3353,Key.right,UP
3386,Key.left,DOWN
3408,'d',DOWN
3442,'d',UP
3445,Key.left,UP
3460,Key.right,DOWN
3472,Key.right,UP
3486,Key.right,DOWN
3495,Key.right,UP
3521,Key.left,DOWN
3539,Key.left,UP
3576,Key.left,DOWN
3590,Key.left,UP
3599,Key.right,DOWN
3617,'d',DOWN
3647,'d',UP
3655,Key.right,UP
3668,'d',DOWN
3682,'d',UP
3731,Key.right,DOWN
3775,'d',DOWN
3792,'d',UP
3839,Key.right,UP
3861,Key.right,DOWN
3871,Key.right,UP
3908,Key.left,DOWN
3944,'d',DOWN
3951,'d',UP
3989,Key.right,DOWN
3993,Key.left,UP
4078,Key.right,UP
4084,Key.right,DOWN
4087,'d',DOWN
4095,'d',UP
4140,Key.right,UP
4143,Key.right,DOWN
4152,'d',DOWN
4160,'d',UP
4212,Key.left,DOWN
4212,Key.right,UP
4309,Key.left,UP
4313,Key.right,DOWN
4365,'d',DOWN
4368,Key.right,UP
4386,'d',UP
4405,Key.left,DOWN
4430,Key.left,UP
4435,'d',DOWN
4443,Key.right,DOWN
4447,'d',UP
4488,Key.right,UP
4492,Key.left,DOWN
4521,Key.left,UP
4526,Key.right,DOWN
4558,'d',DOWN
4574,'d',UP
4600,Key.right,UP
4623,Key.right,DOWN
4630,'d',DOWN
4638,'d',UP
4669,'d',DOWN
4679,'d',UP
4732,Key.left,DOWN
4732,Key.right,UP
4784,Key.right,DOWN
4789,'d',DOWN
4790,Key.left,UP
4799,'d',UP
4838,Key.right,UP
4841,'d',DOWN
4844,Key.left,DOWN
4850,'d',UP
4890,Key.left,UP
4890,Key.right,DOWN
4892,'d',DOWN
4920,'d',UP
4926,Key.left,DOWN
4926,Key.right,UP
4963,'d',DOWN
4988,'d',UP
4991,Key.left,UP
4995,Key.right,DOWN
5027,Key.right,UP
5043,Key.left,DOWN
5047,Key.left,UP
