FRAME,KEY,STATUS
3676,Key.right,UP
3678,Key.right,DOWN
3680,Key.right,UP
3692,x,DOWN
3696,Key.right,DOWN
3724,x,UP
3728,x,DOWN
3730,x,UP
3740,x,DOWN
3766,x,UP
3856,x,DOWN
3890,x,UP
3904,x,DOWN
3920,x,UP
4002,x,DOWN
4022,x,UP
4096,Key.right,UP
4120,Key.left,DOWN
4138,Key.left,UP
4140,Key.left,DOWN
4142,Key.left,UP
4144,Key.left,DOWN
4146,Key.left,UP
4166,x,DOWN
4172,x,UP
4174,x,DOWN
4176,x,UP
4178,x,DOWN
4184,x,UP
4192,Key.right,DOWN
4264,x,DOWN
4278,x,UP
4306,x,DOWN
4334,x,UP
4354,x,DOWN
4388,x,UP
4406,x,DOWN
4436,x,UP
4514,x,DOWN
4544,x,UP
4546,x,DOWN
4548,x,UP
4550,x,DOWN
4552,x,UP
4556,Key.right,UP
5840,Key.right,DOWN
5912,Key.right,UP
5980,Key.right,DOWN
5982,x,DOWN
6002,x,UP
6026,Key.right,UP
6028,Key.right,DOWN
6034,Key.right,UP
6038,Key.right,DOWN
6040,Key.right,UP
6062,x,DOWN
6076,x,UP
6086,Key.left,DOWN
6114,Key.left,UP
6116,Key.left,DOWN
6118,Key.left,UP
6120,Key.left,DOWN
6126,Key.left,UP
6154,Key.right,DOWN
6158,Key.right,UP
6160,Key.right,DOWN
6166,Key.right,UP
6168,Key.right,DOWN
6170,Key.right,UP
6172,Key.right,DOWN
6188,x,DOWN
6196,x,UP
6214,Key.right,UP
6216,x,DOWN
6224,x,UP
6282,Key.right,DOWN
6284,Key.right,UP
6290,Key.right,DOWN
6294,Key.right,UP
6298,Key.right,DOWN
6304,Key.right,UP
6306,Key.right,DOWN
6308,Key.right,UP
6322,x,DOWN
6334,Key.left,DOWN
6344,x,UP
6374,Key.left,UP
6386,Key.right,DOWN
6464,x,DOWN
6476,x,UP
6494,Key.right,UP
6530,x,DOWN
6534,Key.right,DOWN
6548,x,UP
6566,x,DOWN
6584,x,UP
6608,x,DOWN
6634,x,UP
6640,Key.right,UP
6660,Key.left,DOWN
6666,Key.left,UP
6672,x,DOWN
6674,x,UP
6708,Key.right,DOWN
6708,x,DOWN
6710,Key.right,UP
6714,Key.right,DOWN
6718,Key.right,UP
6720,x,UP
6732,Key.right,DOWN
6734,Key.right,UP
6736,x,DOWN
6744,Key.right,DOWN
6762,x,UP
6846,Key.right,UP
6862,Key.left,DOWN
6908,Key.left,UP
6930,Key.right,DOWN
6932,Key.right,UP
6936,Key.right,DOWN
6938,Key.right,UP
6942,Key.right,DOWN
6946,Key.right,UP
6948,Key.right,DOWN
6960,Key.right,UP
6962,Key.right,DOWN
6966,Key.right,UP
6968,Key.right,DOWN
6976,Key.right,UP
6988,x,DOWN
6996,Key.right,DOWN
7004,Key.right,UP
7006,Key.right,DOWN
7008,Key.right,UP
7010,Key.right,DOWN
7012,x,UP
7018,Key.right,UP
7020,Key.right,DOWN
7024,Key.right,UP
7038,x,DOWN
7042,x,UP
7046,Key.right,DOWN
7048,Key.right,UP
7050,Key.right,DOWN
7052,Key.right,UP
7094,x,DOWN
7106,Key.right,DOWN
7108,Key.right,UP
7108,x,UP
7110,Key.right,DOWN
7112,Key.right,UP
7116,Key.right,DOWN
7164,x,DOWN
7166,x,UP
7214,x,DOWN
7220,x,UP
7296,Key.right,UP
7296,x,DOWN
7308,x,UP
7332,x,DOWN
7348,x,UP
7370,x,DOWN
7390,x,UP
7466,x,DOWN
7482,Key.right,DOWN
7502,x,UP
7522,x,DOWN
7540,x,UP
7578,Key.right,UP
7586,Key.left,DOWN
7650,Key.left,UP
7656,Key.right,DOWN
7670,Key.right,UP
7694,Key.right,DOWN
7802,Key.right,UP
7830,Key.right,DOWN
7832,x,DOWN
7834,Key.right,UP
7838,Key.right,DOWN
7840,Key.right,UP
7844,Key.right,DOWN
7844,x,UP
7856,Key.right,UP
7860,Key.right,DOWN
7862,Key.left,DOWN
7864,Key.right,UP
7866,Key.left,UP
7872,Key.right,DOWN
7878,Key.right,UP
7952,Key.left,DOWN
7952,x,DOWN
7954,Key.left,UP
7972,x,UP
7986,Key.right,DOWN
7988,Key.right,UP
7990,Key.right,DOWN
8008,Key.right,UP
8010,Key.right,DOWN
8012,Key.right,UP
8014,Key.right,DOWN
8042,x,DOWN
8044,Key.right,UP
8046,Key.right,DOWN
8048,Key.right,UP
8052,Key.right,DOWN
8072,x,UP
8116,x,DOWN
8152,x,UP
8170,Key.right,UP
8176,x,DOWN
8186,Key.right,DOWN
8186,x,UP
8188,Key.right,UP
8234,x,DOWN
8244,x,UP
8246,Key.right,DOWN
8256,Key.right,UP
8258,Key.right,DOWN
8260,Key.right,UP
8264,Key.right,DOWN
8266,Key.right,UP
8268,Key.right,DOWN
8306,Key.right,UP
8322,Key.right,DOWN
8328,Key.right,UP
8348,Key.right,DOWN
8348,x,DOWN
8368,x,UP
8402,Key.right,UP
8600,x,DOWN
8610,Key.right,DOWN
8624,x,UP
8636,Key.right,UP
8658,Key.right,DOWN
8660,Key.right,UP
8664,Key.right,DOWN
8668,Key.right,UP
8692,Key.right,DOWN
8698,x,DOWN
8720,x,UP
8740,x,DOWN
8758,x,UP
8792,Key.right,UP
8794,Key.right,DOWN
8798,Key.right,UP
8820,Key.right,DOWN
8828,x,DOWN
8858,x,UP
8876,x,DOWN
8888,x,UP
8942,Key.right,UP
8950,Key.right,DOWN
8952,Key.right,UP
8954,Key.right,DOWN
8974,x,DOWN
9006,x,UP
9014,Key.right,UP
9018,Key.right,DOWN
9024,Key.right,UP
9026,Key.right,DOWN
9030,x,DOWN
9050,x,UP
9054,Key.right,UP
9088,x,DOWN
9096,Key.right,DOWN
9102,x,UP
9106,Key.right,UP
9114,Key.right,DOWN
9124,x,DOWN
9140,x,UP
9180,x,DOWN
9208,x,UP
9268,x,DOWN
9294,x,UP
9344,x,DOWN
9360,x,UP
9470,Key.right,UP
9608,Key.right,DOWN
9612,Key.right,UP
9634,Key.right,DOWN
9660,x,DOWN
9698,x,UP
9732,x,DOWN
9770,x,UP
9850,x,DOWN
9892,x,UP
9896,Key.right,UP
10644,Key.right,DOWN
10768,x,DOWN
10792,x,UP
10824,x,DOWN
10858,x,UP
10864,Key.right,UP
10894,Key.right,DOWN
10896,Key.right,UP
10906,Key.right,DOWN
10964,x,DOWN
10992,x,UP
11026,x,DOWN
11042,Key.right,UP
11044,x,UP
11082,Key.left,DOWN
11084,Key.left,UP
11176,x,DOWN
11178,x,UP
11256,x,DOWN
11258,x,UP
11332,Key.right,DOWN
11340,x,DOWN
11342,x,UP
11346,x,DOWN
11376,x,UP
11432,x,DOWN
11448,x,UP
11456,Key.right,UP
11506,x,DOWN
11508,Key.right,DOWN
11512,Key.right,UP
11514,Key.right,DOWN
11524,Key.right,UP
11524,x,UP
11544,Key.right,DOWN
11566,x,DOWN
11588,x,UP
11610,Key.right,UP
11614,Key.right,DOWN
11618,Key.right,UP
