FRAME,KEY,STATUS
7836,'d',DOWN
7857,'d',UP
7875,'d',DOWN
7903,'d',UP
7924,'d',DOWN
7975,'d',UP
7983,'d',DOWN
7993,'d',UP
8029,'s',DOWN
8075,'d',DOWN
8078,'s',UP
8085,'d',UP
8100,'d',DOWN
8110,'d',UP
8129,Key.right,UP
8130,Key.left,DOWN
8151,Key.left,UP
8154,Key.right,DOWN
8162,Key.right,UP
8170,Key.left,DOWN
8209,'d',DOWN
8211,Key.left,UP
8216,'d',UP
8222,Key.right,DOWN
8240,Key.right,UP
8245,Key.left,DOWN
8273,Key.left,UP
8273,'d',DOWN
8279,'d',UP
8325,Key.right,DOWN
8341,Key.right,UP
8367,Key.right,DOWN
8419,Key.right,UP
8428,Key.left,DOWN
8476,Key.right,DOWN
8480,Key.left,UP
8484,'d',DOWN
8519,Key.right,UP
8522,Key.left,DOWN
8522,'d',UP
8544,Key.left,UP
8544,Key.right,DOWN
8554,'d',DOWN
8575,'d',UP
8582,'d',DOWN
8595,'d',UP
8719,Key.right,UP
8726,Key.down,DOWN
8771,Key.down,UP
8775,Key.right,DOWN
8791,Key.right,UP
8795,Key.left,DOWN
8824,Key.left,UP
8839,Key.left,DOWN
8854,Key.left,UP
8885,Key.right,DOWN
8900,Key.right,UP
8913,Key.right,DOWN
8943,'d',DOWN
8949,'d',UP
8984,Key.right,UP
8986,'d',DOWN
8990,Key.right,DOWN
8993,'d',UP
9024,Key.right,UP
9034,Key.right,DOWN
9048,Key.right,UP
9052,'s',DOWN
9070,Key.down,DOWN
9071,'s',UP
9099,Key.right,DOWN
9131,Key.right,UP
9176,Key.right,DOWN
9177,Key.down,UP
9185,Key.right,UP
9196,'d',DOWN
9197,Key.right,DOWN
9203,'d',UP
9207,'d',DOWN
9213,'d',UP
9221,'d',DOWN
9229,'d',UP
9236,'d',DOWN
9241,'d',UP
9252,'d',DOWN
9260,'d',UP
9277,Key.right,UP
9280,Key.left,DOWN
9297,Key.left,UP
9302,Key.right,DOWN
9302,'d',DOWN
9313,'d',UP
9331,Key.right,UP
9345,Key.right,DOWN
9349,'d',DOWN
9390,'d',UP
9393,Key.right,UP
9402,Key.right,DOWN
9404,'d',DOWN
9452,'d',UP
9467,'d',DOWN
9478,'d',UP
9497,Key.right,UP
9506,Key.right,DOWN
9555,Key.left,DOWN
9555,Key.right,UP
9627,Key.left,UP
9627,Key.right,DOWN
9741,'d',DOWN
9747,'d',UP
9759,Key.right,UP
9798,Key.left,DOWN
9817,Key.left,UP
9818,'d',DOWN
9825,'d',UP
9847,Key.right,DOWN
9885,'d',DOWN
9903,'d',UP
9930,'d',DOWN
9941,'d',UP
9986,'d',DOWN
9993,'d',UP
9997,'d',DOWN
10004,'d',UP
10022,Key.right,UP
10026,'d',DOWN
10031,Key.left,DOWN
10032,'d',UP
10043,Key.left,UP
10046,Key.right,DOWN
10074,Key.right,UP
10086,Key.left,DOWN
10101,Key.left,UP
10112,Key.right,DOWN
10119,'d',DOWN
10136,Key.right,UP
10139,Key.left,DOWN
10162,Key.left,UP
10162,'d',UP
10182,Key.right,DOWN
10207,'d',DOWN
10252,'d',UP
10288,'d',DOWN
10337,'d',UP
10343,'d',DOWN
10351,'d',UP
10359,Key.right,UP
10385,'d',DOWN
10387,Key.right,DOWN
10391,'d',UP
10393,Key.right,UP
10432,Key.right,DOWN
10458,'d',DOWN
10465,'d',UP
10492,'d',DOWN
10502,'d',UP
10545,Key.right,UP
10807,Key.enter,DOWN
10810,Key.enter,UP
10918,Key.right,DOWN
11005,'d',DOWN
11023,'d',UP
11035,'d',DOWN
11045,'d',UP
11061,Key.right,UP
11064,Key.left,DOWN
11082,'d',DOWN
11096,'d',UP
11105,Key.left,UP
11115,'d',DOWN
11116,Key.left,DOWN
11129,'d',UP
11133,Key.left,UP
11151,Key.left,DOWN
11154,Key.left,UP
11157,Key.right,DOWN
11180,Key.right,UP
11180,'d',DOWN
11188,'d',UP
11215,Key.right,DOWN
11217,'d',DOWN
11225,Key.right,UP
11225,'d',UP
11250,Key.right,DOWN
11274,'d',DOWN
11281,Key.right,UP
11281,'d',UP
11301,'d',DOWN
11306,Key.right,DOWN
11327,'d',UP
11334,'d',DOWN
11344,'d',UP
11357,'d',DOWN
11377,'d',UP
11398,'d',DOWN
11416,'d',UP
11427,'d',DOWN
11467,'d',UP
11472,'d',DOWN
11502,'d',UP
11510,Key.right,UP
11522,Key.left,DOWN
11540,Key.left,UP
11699,Key.right,DOWN
11705,Key.right,UP
11712,Key.left,DOWN
11718,Key.left,UP
11863,Key.right,DOWN
11870,Key.right,UP
12054,Key.enter,DOWN
12058,Key.enter,UP
12186,Key.enter,DOWN
12188,Key.enter,UP
12389,Key.right,DOWN
12524,Key.right,UP
12566,Key.right,DOWN
12587,'d',DOWN
12610,'d',UP
12638,Key.right,UP
12878,Key.enter,DOWN
12881,Key.enter,UP
13013,Key.right,DOWN
13149,Key.right,UP
13214,Key.right,DOWN
13220,Key.right,UP
13248,Key.right,DOWN
13253,Key.right,UP
13265,Key.right,DOWN
13275,'d',DOWN
13291,'d',UP
13306,Key.right,UP
13321,Key.right,DOWN
13339,'d',DOWN
13350,'d',UP
13354,Key.right,UP
13374,Key.left,DOWN
13384,Key.left,UP
13405,'d',DOWN
13420,'d',UP
13444,Key.left,DOWN
13450,Key.left,UP
13485,Key.left,DOWN
13488,Key.left,UP
13489,'d',DOWN
13496,'d',UP
13517,Key.right,DOWN
13563,Key.right,UP
13575,'d',DOWN
13587,'d',UP
13650,Key.left,DOWN
13669,'d',DOWN
13701,'d',UP
13708,Key.left,UP
13719,'d',DOWN
13729,'d',UP
13736,Key.right,DOWN
13775,'d',DOWN
13784,'d',UP
13821,'d',DOWN
13845,'d',UP
13850,'d',DOWN
13863,'d',UP
13886,'d',DOWN
13896,'d',UP
13957,'d',DOWN
13984,'d',UP
14000,'d',DOWN
14022,'d',UP
14028,Key.right,UP
14080,'d',DOWN
14101,Key.right,DOWN
14119,'d',UP
14129,'d',DOWN
14136,'d',UP
14160,Key.right,UP
14177,Key.right,DOWN
14217,'d',DOWN
14247,'d',UP
14360,'d',DOWN
14375,'d',UP
14471,'d',DOWN
14479,'d',UP
14543,Key.right,UP
14544,Key.left,DOWN
14579,Key.left,UP
14594,Key.left,DOWN
14617,'d',DOWN
14652,'d',UP
14668,Key.left,UP
14686,Key.right,DOWN
14695,Key.right,UP
14746,Key.right,DOWN
14757,Key.right,UP
14770,Key.right,DOWN
14855,'d',DOWN
14899,'d',UP
14928,'s',DOWN
14934,'s',UP
14938,'s',DOWN
14943,'s',UP
14947,'s',DOWN
14950,Key.right,UP
14951,'s',UP
14957,Key.left,DOWN
14957,'s',DOWN
14962,'s',UP
14967,Key.left,UP
14967,'s',DOWN
14969,'s',UP
14988,Key.right,DOWN
14990,Key.right,UP
15000,Key.right,DOWN
15047,'s',DOWN
